Order,I2,N2,O2,H2O
1082,26.82635295,0.887834884,0.287408446,52.73064064
1083,0.007835888,0.40746757,0.156656195,26.60978954
1084,6.316812448,0.587501264,0.241457849,0.79980758
1085,627.9206572,0.16252864,0.055077024,99.6788359
1086,634.3160831,0.157922798,0.050013226,98.029991
1087,0,0.570142413,0.248199183,34.94051236
1088,5.349301733,0.373717142,0.117880848,21.05897433
1089,27.34204312,2.084877989,0.687198121,2.471999143
1090,80.25159125,1.387063436,0.494526297,1.069308961
1091,74.48752853,1.508894946,0.500737667,15.72374989
1092,341.9521668,0.174776436,0.072020103,0.031279618
1093,181.355935,1.328657084,0.457294296,5.538870989
1094,0.997926178,0.959300203,0.312500222,65.71265051
1095,1.021076336,0.964444726,0.30864748,63.33267823
1096,43.01132903,0.631695782,0.219640444,64.35057456
1097,11.03726725,1.052040163,0.356370799,0.097704436
1098,188.5488734,0.038640603,0.015442031,2.246637582
1099,179.0903408,0.084014618,0.033407918,2.642580535
1100,5.963937315,1.367259946,0.422641099,42.28017143
1101,149.0135568,0.526411241,0.179292093,60.21367703
1102,204.953915,0.085300034,0.043922027,0.01002579
1103,70.24956433,1.1918581,0.422820389,0.523961915
1104,230.154204,0.41456565,0.144058737,14.78758902
1105,67.90088463,0.983316498,0.334210454,54.26844873
1106,443.3010393,0.107006755,0.037568687,4.037735196
1107,573.7471587,0.280751433,0.115753835,1.03822046
1108,503.2244375,0.468678404,0.201261297,2.286170705
1109,322.0482861,1.060626894,0.417198562,0.167009319
1110,4.786028778,0.365767889,0.116323665,21.53328428
1111,11.96420757,1.512357754,0.494747604,84.39258432
1112,0.110789389,0.91513865,0.300872056,0.418605429
1113,103.0205522,0.276620054,0.115665715,146.2911567
1114,0,0.018341706,0.015075907,43.35850116
1115,402.1373891,0.224795757,0.084542226,0.088586173
1116,407.7155807,0.202769845,0.078957349,0.076782244
1117,322.3579128,0.871255763,0.379862238,0.162891642
1118,427.1410721,0.134784478,0.050062475,0.15376036
1119,406.5584922,0.198265273,0.071358253,0.192728792
1120,416.6757179,0.174123334,0.063887335,0.149616098
1121,418.7599875,0.170388227,0.063173204,0.119853701
1122,426.1671252,0.140298971,0.053431712,0.111142504
1123,413.9046312,0.187845446,0.070094789,0.077503881
1124,379.4076527,0.295570432,0.107211335,0.156605674
1125,411.1743557,0.197127107,0.073079494,0.079905904
1126,268.1459292,0.78418486,0.32871299,1.057094392
1127,275.6155321,0.759405719,0.327403537,0.770553908
1128,226.8569913,0.906105288,0.371058685,0.514681785
1129,240.5874279,0.873195767,0.360160007,0.599076487
1130,249.0289995,0.848504808,0.349684383,0.537558296
1131,327.1145759,0.417594629,0.153629907,0.592175837
1132,377.2188138,0.294833029,0.110653817,0.145275964
1133,379.9175734,0.29039258,0.109243864,0.15318305
1134,224.4260669,0.366083232,0.114471033,26.3080223
1135,54.20968147,1.454201194,0.487307433,0.808235775
1136,124.4859713,1.523900665,0.573796044,0.190893074
1137,0.085249314,0.766817194,0.26342634,0.3930535
1138,0.004231791,0.96550407,0.408015137,0.310234297
1139,0,0.915411533,0.438475171,0.138701124
1140,265.8892208,0.992210596,0.366328811,0.450903299
1141,9.961807485,1.298288356,0.454689052,0.630311659
1142,280.2826989,0.726597782,0.275578215,130.7594311
1143,16.34986082,0.716108478,0.257458106,140.3470967
1144,74.62106404,0.91123508,0.311900134,76.6844251
1145,0.001079483,1.033714785,0.410831176,0.323093004
1146,0.010109504,0.358816873,0.133048022,0.052034819
1147,0.300692942,0.38310804,0.137155047,0.05375214
1148,0.008640602,0.350529074,0.125825321,0.050611896
1149,0.003888271,0.345026128,0.128701329,0.052090019
1150,25.95975826,0.874299951,0.312714485,64.74551743
1151,338.0297235,0.012277498,0.004913832,0.001857783
1152,47.89048406,0.674038046,0.223832305,22.85935844
1153,32.03353747,1.478072253,0.504893446,0.454230956
1154,0.17104779,0.124471674,0.040556368,15.18483099
1155,9.634159364,0.561224538,0.175722172,69.47627379
1156,2.107196038,0.215096474,0.062575682,151.4208143
1157,20.20496813,1.255311192,0.424166857,0.143189824
1158,65.30972656,0.743058353,0.24076447,5.721799522
1159,45.82509403,0.23762066,0.11172123,78.65547539
1160,11.74320179,0.217733051,0.080730774,27.9684926
1161,23.63107472,0.680905738,0.267073091,31.34223786
1162,175.1990427,0.980475571,0.328729832,31.01072432
1163,0,0.129808944,0.089145771,2.661042106
1164,0.035456962,0.544663094,0.215029373,9.246935535
1165,197.6206202,0.035005197,0.014317278,0.089519943
1166,0,0.688982549,0.317708075,0.050499363
1167,85.7182318,0.821499944,0.304295059,0.245862623
1168,37.45871135,1.373890366,0.42598008,192.2629781
1169,10.39869121,1.435577374,0.467780088,185.1726865
1170,0.019153135,3.614842152,1.439853316,0.253680692
1171,33.44037789,1.203696627,0.394844538,0.230055982
1172,20.82519043,1.348680906,0.451576145,0.213530694
1173,0.781935836,0.159432924,0.053366447,182.0737788
1174,0.376733148,0.134854703,0.043575067,175.0473289
1175,0.727077251,0.155395918,0.050403068,180.8227882
1176,197.1548485,0.146414148,0.048312268,4.649897472
1177,2.528659445,1.739169495,0.658986483,0.170846355
1178,182.9356825,0.233620418,0.084203519,31.29171114
1179,73.70767225,0.962192406,0.380843462,57.09589971
1180,33.33101572,1.320372859,0.442932991,54.51418854
1181,76.74743344,0.992428039,0.37060595,54.20153419
1182,45.69326036,1.280000757,0.429620125,53.10844367
1183,0,0.296991726,0.162281476,1.475468101
1184,0,0.346127985,0.181542226,0.854452225
1185,0,0.359801104,0.183694574,0.924284275
1186,0,0.343011674,0.178617241,0.867704002
1187,0,0.498730615,0.224671957,1.056227234
1188,0.006565941,0.604371157,0.245974678,0.923041435
1189,0.02506003,0.595913191,0.326997614,28.25513887
1190,2.794846963,0.318292593,0.123870093,29.86447323
1191,76.76754017,0.784544501,0.284795729,1.631416006
1192,304.9672514,0.332269897,0.116268451,6.793387217
1193,0,0.992164357,0.463990719,0.192901086
1194,66.06739263,1.282767771,0.432735739,0.262098592
1195,92.41780254,1.240106091,0.418194364,0.267629538
1196,251.2288666,0.79281517,0.280960137,0.192551623
1197,663.1739656,0.349307675,0.142438998,5.206017889
1198,115.2116084,0.899952736,0.341133714,49.39712592
1199,0,0.967670304,0.448872151,0.214884475
1200,45.24950391,0.591529264,0.204710385,0.155329179
1201,0.367942857,1.456582182,0.467929565,0.193374807
1202,0.360052434,1.447139632,0.469866837,0.173035078
1203,0.577657117,1.51376747,0.501085051,0.17296285
1204,0.492368227,1.453737035,0.476929489,0.198641136
1205,0.585485565,1.480477866,0.481345022,0.180537652
1206,2.803442702,0.532559441,0.237234078,0.342717779
1207,5.222407253,0.779300618,0.252422112,21.7834297
1208,222.9650296,1.024877673,0.515244644,0.121207408
1209,172.9166177,1.259501911,0.582664379,0.133900399
1210,252.0658455,0.886005872,0.463341721,0.099717597
1211,104.2105518,1.371213028,0.487073168,1.925056027
1212,96.42832797,1.410496428,0.495751249,0.913634789
1213,110.7968019,1.347976526,0.494481286,0.220502128
1214,87.88435817,0.80424308,0.282017699,0.045030763
1215,0,0.682077665,0.250529381,0.268968219
1216,45.2148945,0.731397967,0.236680778,36.19402941
1217,205.1367934,0.497595918,0.206248396,7.961778
1218,43.42565818,0.72326051,0.234401352,39.62359889
1219,76.69408217,1.464545921,0.553261062,12.07684428
1220,38.03666182,1.514902996,0.566960267,11.63277628
1221,0.878863657,0.754585245,0.241305473,0.07080441
1222,0.044470853,0.184368944,0.091384522,146.3706358
1223,0.095344221,0.132918345,0.064522358,81.40787743
1224,0.055601783,2.04674533,0.776411081,3.148664718
1225,0.125851391,0.240021043,0.09234266,32.25563712
1226,0.06741245,0.220207332,0.088846181,38.8896802
1227,288.1631475,0.105491544,0.033138752,0.007380457
1228,287.9886161,0.102199736,0.034001969,0.007009787
1229,660.0542248,0.262618657,0.104764293,5.748533169
1230,53.91996106,1.31036111,0.43988089,19.12081993
1231,0.000546058,0.56658476,0.227158346,55.25034603
1232,265.711467,0.639403244,0.244670212,0.351414437
1233,181.8420629,0.843564921,0.314180451,0.418142159
1234,473.0973133,0.338298417,0.129545139,55.98628305
1235,4.896111467,0.88107917,0.329638286,0.071117032
1236,37.73017112,1.402653807,0.47768496,0.774597685
1237,17.81110869,0.877219021,0.327843066,118.6750912
1238,17.81110869,0.877219021,0.327843066,118.6750912
1239,106.5318093,0.851801845,0.31255274,11.86458257
1240,180.9261656,0.568995077,0.212907527,1.299166797
1241,7.375205423,0.668311539,0.212212891,17.74579906
1242,0,0.619649397,0.240103904,0.359128813
1243,276.098501,1.141504872,0.481551046,0.311552267
1244,537.9286342,0.967463139,0.359638706,1.976618294
1245,0.337238671,1.46161436,0.593977045,0.1817279
1246,104.0428231,0.809865972,0.31147846,8.648136691
1247,0.002749014,0.572488438,0.257691423,0.120639753
1248,313.7066436,1.084883626,0.403378048,15.25470191
1249,10.29324644,0.421239462,0.166378457,0.193873899
1250,248.9401936,0.790450314,0.275194576,113.4733168
1251,0.521974561,0.505393674,0.193670902,0.453585423
1252,346.4880328,0.764072096,0.388007407,0.125731194
1253,0.020992133,0.190583884,0.067727741,37.27790699
1254,122.524674,0.75905491,0.271412679,1.670203822
1255,22.14704063,0.738108869,0.2381841,56.46370138
1256,162.740765,1.716448662,0.632988726,9.597724129
1257,2.036333598,0.6493925,0.240826992,61.06983744
1258,2.102712673,0.612709671,0.235470435,64.00703813
1259,121.8047813,1.400475078,0.536383664,0.26552577
1260,0.002941559,0.576510271,0.182972905,0.164495102
1261,150.4017738,0.593970292,0.199011229,0.480338432
1262,311.7169803,1.386894235,0.517783279,1.01325932
1263,406.4682578,1.368413756,0.531679629,0.121412426
1264,843.0289477,0.346679159,0.130325146,20.98374
1265,40.75242752,0.718185376,0.232923646,89.96222402
1266,10.36405062,0.432149405,0.158629805,0.048325582
1267,251.0187537,0.484636265,0.236333235,0.236289388
1268,58.72889787,2.035147644,0.680667633,53.26538056
1269,38.2757636,1.892853536,0.675969181,0.847410919
1270,25.59336689,2.158455061,0.765404557,0.219115559
1271,383.8013809,0.827208386,0.273256421,49.88631581
1272,167.093503,0.837974394,0.269690992,4.341768916
1273,5.298038253,0.679870064,0.263298015,2.383732894
1274,1.763864454,0.980137336,0.384735531,2.597628201
1275,275.890454,0.224487594,0.077541559,0.07484782
1276,280.806963,0.202889209,0.069969644,0.101289703
1277,216.4981137,0.771810349,0.26707677,50.60409492
1278,6.239883771,1.242616943,0.415984312,0.244813824
1279,2.362050431,1.256159688,0.413425219,0.23093125
1280,0.203875412,0.08757415,0.030515698,114.441725
1281,0.018847668,0.295531889,0.116113314,0.098406208
1282,0.028835321,0.308493969,0.116336726,0.100510175
1283,0.056704094,0.320158064,0.122531332,0.100418698
1284,0.017839256,0.321051902,0.123341211,0.120317063
1285,17.7246402,0.186800786,0.076285469,69.13689799
1286,0.002050774,0.288291262,0.116669817,0.115962034
1287,0.023662773,0.310979159,0.121840999,0.122143093
1288,0.003155037,0.299992158,0.117385827,0.112793122
1289,17.86894771,1.905300919,0.595282911,8.466613834
1290,13.48724842,1.725167412,0.557631064,0.783069961
1291,4.493295159,0.59231571,0.218845609,0.094320392
1292,109.6974673,1.855815487,0.663665643,17.01304805
1293,13.13103674,0.385735307,0.116698195,4.831902352
1294,7.922651251,0.342135899,0.103495312,40.85340939
1295,221.0771712,0.87236736,0.335734385,0.196030055
1296,276.8838035,1.332688356,0.523183343,0.327623714
1297,448.7942977,0.345820555,0.138644101,0.037746732
1298,281.1043571,0.253505913,0.088652076,0.819274199
1299,242.8179758,0.540282062,0.19005358,5.060033438
1300,47.93348454,0.222561841,0.066539985,43.02174524
1301,56.58085769,0.260409014,0.077136085,42.31396433
1302,0,0.463879533,0.202523863,0.514273538
1303,0,0.514380338,0.210175991,0.553181403
1304,43.95768499,1.110229342,0.381074514,53.83042376
1305,14.44686581,1.304456102,0.419274693,56.63377565
1306,39.79859744,1.462629767,0.531900891,10.11721946
1307,45.2229615,1.532294333,0.530213592,3.222633213
1308,3.025978883,0.559170602,0.208104409,0.197546672
1309,73.97434873,1.687818432,0.588469271,0.443312515
1310,103.1110747,0.497618347,0.209283977,2.006901545
1311,0.558607359,0.655554478,0.233077433,41.55928204
1312,222.1381692,0.18301848,0.09008267,30.9334005
1313,0,0.317621333,0.175067182,3.032801669
1314,115.6927055,1.385812628,0.504777897,14.91292
1315,27.09491677,1.083814221,0.36171005,82.0807617
1316,20.76832059,1.457705833,0.482698883,0.355875069
1317,24.68413559,1.457444655,0.478020746,0.370996773
1318,9.615579087,1.656016203,0.555823268,1.344908869
1319,421.3096965,0.18080243,0.071479731,0.063500057
1320,36.8631797,1.501836756,0.496852633,5.334296772
1321,29.83332385,0.364071983,0.1228593,45.68164138
1322,422.212047,0.175235685,0.065899198,0.055789425
1323,42.96492718,0.578724648,0.176098954,7.534330805
1324,0.013232708,0.520626176,0.216746823,0.059224492
1325,7.664254228,0.633611421,0.214381352,10.94847669
1326,521.6662449,0.079585975,0.036287374,37.70204036
1327,44.36599126,0.922746441,0.307936766,21.57389161
1328,0.229706765,0.281068191,0.092663128,0.114277102
1329,0.342111409,0.608670678,0.20296291,0.085267238
1330,0,0.195008851,0.088027818,32.0906576
1331,498.8453161,0.687660477,0.271407855,0.516025664
1332,0.007109455,0.598415329,0.225397943,0.25503966
1333,2.671647255,1.738585787,0.577725452,0.230154466
1334,45.43056218,1.142734343,0.390310163,30.26125544
1335,10.81610194,0.732971308,0.282950589,115.9458763
1336,12.18753183,0.747156627,0.289659169,113.6540771
1337,28.39722704,0.825737805,0.314568179,75.37311536
1338,181.1702157,0.59247404,0.216822619,47.0425886
1339,19.71494833,0.782394949,0.296665307,114.645595
1340,614.3520416,0.591581129,0.294312737,0.065007589
1341,609.1627218,0.650810754,0.316512326,0.073312762
1342,523.6571774,0.916152187,0.404867545,0.090007271
1343,208.811448,0.661008468,0.232362841,59.74934134
1344,238.7739437,0.65835615,0.250672257,0.089249952
1345,145.6898577,0.85929329,0.296771746,0.094728746
1346,156.7950952,0.966194319,0.32848052,0.7426206
1347,26.7201657,1.336704019,0.439945412,0.886750415
1348,419.297648,0.144482932,0.052809136,0.293624042
1349,321.1358814,0.641806208,0.275186581,1.754697525
1350,211.9617263,0.833884233,0.335542291,1.18819483
1351,0.449517771,1.4657886,0.475578855,0.162726632
1352,0.453638007,1.462923511,0.478487912,0.177993221
1353,0.463938597,1.523090379,0.492305933,0.178168699
1354,9.338152785,1.204201483,0.415446859,0.651749435
1355,8.519568802,1.162936518,0.405606656,0.50604951
1356,10.34111158,1.00711724,0.366434009,2.77682527
1357,6.127173779,1.214042417,0.419443318,2.050107875
1358,6.018161985,1.237736473,0.42036457,2.116062223
1359,3.088470017,0.830163844,0.313101017,0.974582389
1360,36.96576581,1.433014338,0.473625621,35.23538905
1361,32.56859775,1.494422632,0.493445711,0.732479934
1362,37.53591278,1.619329394,0.542382851,29.69351105
1363,103.7490905,1.960436522,0.701890467,0.481334608
1364,15.89439742,0.70524871,0.235691248,0.929555749
1365,117.5986923,0.411331305,0.153354685,0.181803622
1366,95.64958514,0.422469761,0.150793169,0.181363104
1367,120.9839589,0.410025028,0.162459052,0.17776669
1368,9.42319569,1.154281238,0.410573174,0.56006471
1369,118.8121232,0.516891169,0.190635376,0.485043698
1370,0.510302192,0.767658546,0.270851535,132.799404
1371,1.96843974,0.900918711,0.313066299,60.33088407
1372,14.47852118,1.298126117,0.417849445,7.026709308
1373,0.777583888,0.927770147,0.326929608,153.7743919
1374,20.59009625,0.681434327,0.22834451,48.46610152
1375,0.918607837,1.37690628,0.426753302,8.630522882
1376,1.80201098,1.352969996,0.419651597,12.21282177
1377,1.123264463,1.393640956,0.42864709,10.30352403
1378,637.8879783,0.596146812,0.251810058,31.56233524
1379,178.4781171,1.172674691,0.409036582,20.25284438
1380,7.701469675,0.612063839,0.208935052,0.501565382
1381,16.74475791,0.781537572,0.259240123,49.14858718
1382,2.49532511,0.490822761,0.163545824,0.087123557
1383,3.710871746,0.634455218,0.212256812,0.145059703
1384,28.44830737,1.347125119,0.442883655,0.77890755
1385,30.09757122,1.346696403,0.449136839,0.710723714
1386,37.98562385,1.660544212,0.547654906,5.698913104
1387,8.470185956,0.768234403,0.251506289,76.97512127
1388,0.000916989,0.233925194,0.089091261,42.18576207
1389,0,0.024442502,0.012508571,37.0503238
1390,170.9607462,0.655074519,0.257830497,0.123009337
1391,2.310866364,0.690472437,0.245402915,0.127671078
1392,248.8207085,0.350422272,0.122470572,25.20041562
1393,10.21508645,1.740537658,0.575080961,0.205843741
1394,37.20986352,1.141574193,0.369298112,24.34718522
1395,66.71030377,1.362617687,0.469371064,0.215875474
1396,47.04843821,1.391823874,0.475653151,0.220547781
1397,43.70795346,1.386555761,0.474495925,0.220678084
1398,87.02232885,1.486113801,0.532230575,22.05994125
1399,1.452849756,0.987533472,0.380565773,0.492737387
1400,30.81442412,1.135104233,0.352530958,5.373568595
1401,63.69028318,1.372864456,0.467850138,0.192979308
1402,163.2976261,1.114467093,0.491307878,2.0881252
1403,25.80453725,0.614941206,0.211950036,0.158258793
1404,12.09494232,2.033266934,0.65266837,0.239721228
1405,76.71847579,0.981430344,0.33609576,40.24966568
1406,0.471557732,0.706877978,0.266734736,50.99138845
1407,0,0.2007427,0.095148267,167.1257824
1408,0,0.225727361,0.102830548,153.2285268
1409,0,0.216389355,0.099544122,152.6481639
1410,32.54572003,1.823900036,0.629171316,0.195271682
1411,217.1637935,0.034253872,0.013729798,0.018387439
1412,265.3597307,0.775189557,0.253852697,3.830360889
1413,106.9597589,0.523279166,0.181698898,3.145091628
1414,2.722708332,0.812003553,0.250175725,3.303345367
1415,0.10997132,0.470204163,0.163390975,0.081401998
1416,162.2864729,0.095963433,0.038956874,9.752820808
1417,166.0203054,0.074511911,0.031786551,10.21842906
1418,2.080865143,1.034304719,0.355617999,0.339191522
1419,1.062762055,0.116014588,0.034369779,67.83964272
1420,5.893388019,0.220463001,0.062791924,41.08674395
1421,9.312349628,0.286542883,0.083102206,5.232771388
1422,0.485481416,0.049089688,0.015502835,87.29606922
1423,16.99577225,1.320630797,0.457896788,1.245777685
1424,25.92037129,1.146031678,0.381954093,50.37773418
1425,62.6942704,0.994891355,0.325442525,1.999073544
1426,0.121090546,0.16050265,0.083153328,161.2331504
1427,344.529705,0.345718039,0.132620366,53.53482036
1428,3.247901281,1.630382145,0.524573937,0.256649154
1429,0.19372231,0.913105703,0.317044302,0.242317477
1430,282.3956733,0.292184635,0.184452003,0.182183524
1431,0,0.006262998,0.004717266,231.975445
1432,0.000286299,0.037520463,0.014570855,121.1291111
1433,0,0.014125463,0.005995457,141.380404
1434,0,0.014844617,0.006510404,138.4273411
1435,12.02136824,0.880957886,0.323479517,22.04014795
1436,481.3631338,0.612351534,0.222481953,4.476904796
1437,681.1237671,0.248370536,0.0863128,0.069048354
1438,52.04474257,0.929452761,0.360954163,21.60440498
1439,250.8281515,0.566863526,0.224185791,0.073307097
1440,0.534917732,0.371055024,0.156699019,67.49310441
1441,9.262942459,0.978128725,0.338072235,0.197438552
1442,16.08063465,1.415024369,0.495747347,0.328108051
1443,0.053820129,0.341993697,0.128773485,0.121282862
1444,0.094185225,0.338422745,0.128239788,0.135726919
1445,25.64423307,0.418735781,0.143526398,0.146855067
1446,127.9584684,0.604288095,0.259358011,0.486970932
1447,0.00030236,0.272176589,0.112552905,0.12919168
1448,1.523442239,0.384394574,0.138951851,0.147219924
1449,0.00015118,0.277349463,0.111028057,0.138409693
1450,0.584764769,0.373231179,0.134301062,0.131734951
1451,310.8290158,0.387178625,0.188481367,0.208308646
1452,595.4433194,1.133611392,0.430374627,1.090569345
1453,35.89361394,0.652224742,0.237567787,1.912954226
1454,245.1835154,1.511549826,0.567348656,0.311048775
1455,5.552397363,0.187252796,0.061669905,71.83327149
1456,53.84630024,0.763510233,0.237279011,15.8823188
1457,200.8999971,1.008485832,0.354006765,38.77364166
1458,70.78243696,1.271242368,0.412376638,46.77750751
1459,92.43947906,1.172873794,0.416139456,18.13726373
1460,136.937449,0.608183493,0.200559805,0.059107653
1461,12.53387573,1.00657025,0.364381277,1.095015187
1462,51.21768915,2.091614236,0.707613019,8.727232809
1463,0.000497501,0.49909777,0.211663312,0.110779142
1464,5.425707781,0.880700289,0.318059547,0.09394467
1465,453.0241438,1.083142753,0.391018094,3.672003929
1466,491.2371131,1.047197372,0.372814123,1.659561045
1467,39.42360428,0.703826713,0.258493571,35.18428227
1468,0,0.795748062,0.297798111,70.17513731
1469,13.90949239,1.507695859,0.488983292,12.4909475
1470,0.06758076,0.393184029,0.125191576,70.91950764
1471,82.8971823,0.698473903,0.252675053,73.06721866
1472,90.97166733,0.710496048,0.257811492,66.46303459
1473,157.4662411,0.710157981,0.258079263,30.03639406
1474,744.0213098,0.283329889,0.129641717,0.052095042
1475,0.050935776,0.574482209,0.200803268,3.507118478
1476,138.1817104,0.687029114,0.233360293,0.066471802
1477,835.9032359,0.009441203,0.003697491,0.007484144
1478,92.88462482,0.879038144,0.337263026,0.12557035
1479,0.000584079,0.057328537,0.028590719,122.5225653
1480,0.000593551,0.055015298,0.026061008,129.2759034
1481,338.0623671,0.503506068,0.168701921,53.33228266
1482,176.1440543,0.294182182,0.111157351,0.184992377
1483,0.001114391,0.969442479,0.440365644,1.340817386
1484,19.60126378,1.060018458,0.361423419,55.69142729
1485,93.27741452,1.26508979,0.483353185,0.546264724
1486,0.122500383,0.188550288,0.076488841,92.55554209
1487,43.66371509,0.922044092,0.3046712,105.2118632
1488,115.0361613,1.24710016,0.417927398,39.23658346
1489,132.6124519,1.244398561,0.42857092,34.86269779
1490,18.1272019,1.289179995,0.41925369,20.10751754
1491,592.4557302,0.371278179,0.177253121,0.064733695
1492,659.0132493,0.30554856,0.152407728,0.071033283
1493,650.0075894,0.384801222,0.179772027,0.062332867
1494,656.2226465,0.283424213,0.148038017,0.058990055
1495,130.812572,0.431452424,0.147816716,113.0027621
1496,10.09599686,1.002308893,0.342354038,1.175354999
1497,253.0652588,0.758356988,0.2547695,3.4848452
1498,0.538514873,1.481569328,0.486331977,0.179104582
1499,351.552346,0.975913051,0.366115129,1.551542259
1500,151.4753822,1.902114451,0.646036558,0.223656071
1501,130.2920826,1.886235213,0.637293616,0.238392531
1502,412.5172045,0.92061815,0.369547912,0.121877005
1503,397.1788063,0.919806769,0.363934382,0.118487984
1504,3.821432962,1.42229299,0.538492466,1.690726077
1505,10.08403666,1.372101853,0.537315777,1.940301767
1506,318.3917384,0.649735999,0.28605461,7.277367316
1507,0,0.49267215,0.222393134,0.051623531
1508,219.461157,1.445784148,0.568539613,0.286570791
1509,332.3184022,0.828904789,0.340091201,6.476010228
1510,305.2331234,1.780522952,0.684577921,1.439997929
1511,88.76149866,1.087168595,0.39934278,39.71121097
1512,224.3000826,1.581273479,0.631051173,0.353793404
1513,2.591913321,0.206677478,0.06355533,96.08472343
1514,12.01545997,0.188542401,0.057357849,114.5719534
1515,678.0913019,0.700453843,0.292372993,0.292443607
1516,27.15777567,1.395683053,0.50181483,0.35325245
1517,0.03125846,0.06559747,0.03184552,68.08807399
1518,101.414789,1.307229001,0.440444245,43.15299959
1519,195.8170846,0.456792043,0.155346108,0.113036752
1520,176.5733372,0.485859206,0.165878047,0.107207784
1521,189.9579835,0.470739593,0.16056745,0.110448891
1522,11.76632022,1.912621723,0.750107741,0.678175775
1523,14.37039669,1.860036349,0.686791257,0.530640184
1524,17.73975663,0.790072588,0.258464262,0.131210812
1525,14.67394633,0.746906433,0.239042838,0.118094579
1526,2.418882593,0.894538494,0.318734325,163.8196571
1527,239.404893,0.81362265,0.312282956,16.32517189
1528,331.9616747,0.158116579,0.061067342,0.250722554
1529,16.56045448,1.176441158,0.404860273,105.4563507
1530,23.76865532,1.244896188,0.542110383,2.487323508
1531,4.161321647,0.091530368,0.033671991,63.69000775
1532,0.000467758,0.78401722,0.296287115,0.398761725
1533,15.10067429,0.358747998,0.112611576,0.112904396
1534,1.175167608,0.362437934,0.117376457,97.78005986
1535,0.793650448,0.326772736,0.106996466,94.55076969
1536,0.448693723,1.47261024,0.478176228,0.165592773
1537,136.7475762,0.663196893,0.23367681,0.74452274
1538,445.3944518,0.90339873,0.357129211,0.437308361
1539,364.7336409,0.928377842,0.363151842,0.453564641
1540,260.0769772,1.067931799,0.413255008,0.522220972
1541,558.3733862,0.645530539,0.268626433,0.268108382
1542,364.3511518,0.891133538,0.342350273,0.578444615
1543,146.9012842,0.784528061,0.309141008,2.959128927
1544,41.1975098,0.471018266,0.161782326,7.035110398
1545,1.700154839,0.586444079,0.192039972,159.6833884
1546,154.3677091,1.381212429,0.460758327,0.182329224
1547,160.1812468,1.389167576,0.450067878,0.186617553
1548,11.16906101,1.319365792,0.452144977,51.00077029
1549,8.705342035,1.366074155,0.456558318,90.68938242
1550,30.02263289,1.164937826,0.430121698,0.353860821
1551,0.478080803,0.158210311,0.056722851,85.53517842
1552,43.60134629,1.768294388,0.620796519,72.80492351
1553,46.9168367,1.712135034,0.583796384,0.228558328
1554,1.203989643,1.694114891,0.664905415,0.179884215
1555,32.55924725,1.176205164,0.411903403,31.51194882
1556,1.947031192,0.224160019,0.079981184,100.1947795
1557,1.124565365,0.244976586,0.086237094,139.1648986
1558,249.8456458,0.727435886,0.280677187,34.27593661
1559,0.002990034,0.105084115,0.035144812,110.439836
1560,0.230155563,0.120253843,0.04102279,131.5601012
1561,31.51188518,0.947460961,0.293842499,1.66229964
1562,8.607114785,0.960713427,0.309063527,26.59847577
1563,0,0.104981785,0.052634661,0.042145317
1564,2.713348035,0.942945126,0.295598342,7.671178906
1565,165.6993568,0.111590465,0.045016632,0.012384998
1566,48.40661697,2.03062404,0.660545711,20.59599303
1567,3.727358857,1.033892735,0.387999276,73.46318817
1568,0.000134448,0.0357938,0.016747658,283.8904274
1569,261.5936808,0.602854725,0.223452184,8.022250389
1570,0.153171435,0.594486689,0.222392851,1.480067289
1571,0.084742211,0.461523128,0.212860088,52.30882669
1572,28.20642203,0.761088491,0.277758391,2.798544824
1573,234.5063571,1.4269554,0.498576094,24.68140323
1574,237.6127575,1.430811235,0.495459146,25.61558698
1575,0.339661772,1.252414621,0.522788904,46.3184946
1576,1.288779952,1.373428506,0.545239961,45.53225125
1577,30.41155962,0.513295038,0.173147076,1.253661885
1578,19.24612254,0.519433294,0.218578298,2.757021369
1579,31.08049277,0.465121576,0.155760136,3.277045678
1580,0.145603887,1.354786475,0.434116737,0.204061747
1581,0.520385833,1.517360201,0.491474774,0.178168699
1582,0.488247991,1.514858933,0.490695562,0.185304805
1583,0.105924613,0.31048481,0.090344899,9.134729983
1584,180.5273728,2.019179171,0.683267439,0.344921857
1585,12.04559945,0.866521767,0.289496524,0.118112455
1586,20.62583702,0.525690185,0.203107216,0.108582087
1587,54.78315363,0.961191837,0.334411397,0.076577039
1588,573.8206707,0.737613321,0.274171153,20.52842732
1589,591.1657247,0.733064202,0.280116684,20.85566242
1590,0.133485765,0.291494659,0.090132871,142.5463477
1591,0.074755891,0.072421437,0.026107947,185.2000879
1592,486.8602512,1.08383444,0.444092544,7.372442803
1593,504.8315801,1.055177281,0.459795245,0.105060584
1594,467.7705276,1.092607114,0.461461015,0.103377306
1595,403.0278663,0.584191095,0.229617607,0.205324678
1596,30.50743577,1.834773918,0.604950026,0.354393037
1597,242.3239852,0.596338487,0.301122906,0.412943238
1598,31.49902046,0.688349319,0.25371268,46.03101493
1599,61.68118215,0.634887948,0.234343737,0.098643826
1600,379.4652433,0.245618113,0.102466334,35.75918246
1601,246.7065768,0.929224076,0.33378447,6.768625293
1602,217.3994365,1.105799179,0.39632983,2.96401878
1603,0.072081846,0.492848787,0.166483742,8.16605046
1604,0.270426878,0.633978185,0.20726967,1.323485465
