ID,linker
738,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
739,[O-]C(=O)C(=O)[O-]
740,[C]#[C]
741,[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]
742,[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]
743,[C]#N
744,n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1
745,CC1=NC=[C][N]1
746,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
747,Fc1c(F)c(ccc1c1ccncc1)c1ccncc1
748,[O-]C(=O)c1cncc(c1)C(=O)[O-]
749,[O-]C(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
750,O=c1ccn(cc1)c1cccc(c1C(=O)[O-])C(=O)[O-]
751,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
752,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
753,[O]P(=O)(Cc1cc(cc(c1)CP(=O)([O])[O])CP(=O)([O])[O])[O]
754,[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-]
755,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
756,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
757,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
758,[O-]C(=O)c1ccc(cn1)C(=O)[O-]
759,[O-]C(=O)c1ccnc(c1)C(=O)[O-]
760,[O-]C(=O)c1cncc(c1)C(=O)[O-]
761,[C]#N
762,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
763,[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
764,[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
765,[O-]C(=O)c1ccc(o1)C(=O)[O-]
766,[O-]C(=O)C1C(C(=O)O)C(C(=O)[O-])C(C(C1C(=O)O)C(=O)[O-])C(=O)O
767,[O-]C(=O)c1ccncc1
768,[O-]C(=O)c1ccncc1
769,[O-]C(=O)CNS(=O)(=O)c1ccc(cc1)C(=O)[O-]
770,Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-]
771,[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-]
772,[O-]C(=O)CCCC(=O)[O-]
773,[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-]
774,[O-]C(=O)c1cccc(n1)C(=O)[O-]
775,[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
776,[C]#N
777,[O-]C(=O)c1ccc(s1)C(=O)[O-]
778,[O-]C(=O)c1ccc(s1)C(=O)[O-]
779,[O-]C(=O)C(=O)[O-]
780,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
781,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
782,CC(C(C(=O)[O-])NCc1ccncc1)O
783,[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-]
784,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
785,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
786,n1ccc(cc1)c1ccc(s1)c1ccc(s1)c1ccncc1
787,[O-]C(=O)c1ccc(cc1)c1cc(C)c(cc1C)c1ccc(cc1)C(=O)[O-]
788,[O-]C(=O)c1ccc(cc1)c1cc(C)c(cc1C)c1ccc(cc1)C(=O)[O-]
789,
790,[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)O)C(=O)[O-]
791,[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)O)C(=O)[O-]
792,[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-]
793,[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-]
794,[O-]C(=O)C=Cc1cccnc1
795,[O]S(=O)(=O)[O]
796,[O]S(=O)(=O)[O]
797,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]
798,[O-]C(=O)CNCC(=O)[O-]
799,[O-]C(=O)CNCC(=O)[O-]
800,[O-]C(=O)CNCC(=O)[O-]
801,[O-]C(=O)CNCC(=O)[O-]
802,[O-]C(=O)c1ccc(cc1)Nc1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O
803,[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-]
804,NCCCCCCCC[CH]N
805,[O-]C(=O)CNCC(=O)[O-]
806,[O-]C(=O)C1CC(CC(C1)C(=O)[O-])C(=O)[O-]
807,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
808,[O-]C(=O)c1nc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
809,[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-]
810,[O-]C(=O)c1ccc(cc1)C[NH2]CP(=O)([O])[O]
811,[O-]C(=O)c1ccc(cc1)C[NH2]CP(=O)([O])[O]
812,[O-]C(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-]
813,N#Cc1ccc(cc1)C(=O)[CH]C(=O)c1ccc(cc1)C#N
814,N#Cc1ccc(cc1)C(=O)[CH]C(=O)c1ccc(cc1)C#N
815,N#Cc1ccc(cc1)C(=O)[CH]C(=O)c1ccc(cc1)C#N
816,[O-]C(=O)c1cccnc1
817,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
818,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
819,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
820,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
821,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
822,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
823,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
824,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
825,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
826,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
827,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
828,[C]1C[N]CC[N]C1
829,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
830,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
831,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
832,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
833,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
834,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
835,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
836,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
837,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
838,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
839,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
840,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
841,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
842,[O-]C(=O)CN(C1=NC(=[N]=C([N]1)N(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
843,n1ccc(cc1)N(c1ccncc1)c1ccc(cc1)C#CC#Cc1ccc(cc1)N(c1ccncc1)c1ccncc1
844,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
845,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
846,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
847,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
848,[C]#[C]
849,[O-]C(=O)c1ccc(s1)C(=O)[O-]
850,[O]P(=O)(C1=CC=C(C=[C]1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])[O]
851,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
852,[N]1=CN=NC=1
853,[O-]C(=O)C1=C[C]2C(=NN=N2)C=C1
854,[O-]C(=O)C1=C[C]2C(=NN=N2)C=C1
855,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
856,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
857,[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-]
858,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
859,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
860,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
861,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
862,[O-]C(=O)C(=O)[O-]
863,n1ccc(cc1)c1ccc2c(c1)ccc(c2)c1ccncc1
864,CCC1(CC)c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-]
865,N#Cc1cc(C#N)c(cc1C#N)C#N
866,O=C(c1ccc(c(c1)C(=O)[O-])C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-]
867,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
868,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
869,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
870,[O]P(=O)([O])[O]
871,[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)C(=O)[O-])[N]4)c1ccc(cc1)C(=O)[O-])C=C3)[N]2
872,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
873,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
874,[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]
875,[O-]C(=O)c1cccc(c1)C(=O)[O-]
876,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
877,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
878,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
879,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
880,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
881,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
882,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
883,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
884,n1ccncc1
885,CCOc1ccc2c(c1c1c(OCC)ccc3c1ccc(c3)P(=O)(O)[O])ccc(c2)P(=O)(O)[O]
886,CCOc1ccc2c(c1c1c(OCC)ccc3c1ccc(c3)P(=O)([O])[O])ccc(c2)P(=O)([O])[O]
887,[O-]C(=O)c1cccc(c1)C(=O)[O-]
888,[O-]C(=O)C=Cc1cnc[nH]1
889,[C]#N
890,[C]#N
891,[C]#N
892,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
893,N1=NC=C([CH]1)C1=C[CH]C=C([CH]1)[C]1C=NN=C1
894,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
895,[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-]
896,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
897,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
898,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
899,[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-]
900,[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-]
901,[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-]
902,[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-]
903,[O-]C(=O)c1ccc(cc1)c1ccncc1
904,[O-]C(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
905,[O-]C(=O)CCCC(=O)[O-]
906,[O-]C(=O)CCCC(=O)[O-]
907,[O-]C(=O)CCCC(=O)[O-]
908,[O-]C(=O)CCCC(=O)[O-]
909,[O-]C(=O)CCCC(=O)[O-]
910,S1Cc2ccc(cc2)CSCc2ccc(C1)cc2
911,S1Cc2ccc(cc2)CSCc2ccc(C1)cc2
912,[O-]C(=O)c1cc(cc(c1)P(=O)([O])[O])C(=O)[O-]
913,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
914,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
915,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
916,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
917,[O]c1ccc(cc1)[O]
918,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
919,n1ccc(cc1)c1ccncc1
920,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
921,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
922,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1
923,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1
924,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
925,[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-]
926,[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]
927,NC1=NC=NC2=NC=N[C]12
928,NC1=NC=NC2=NC=N[C]12
929,NC1=NC=NC2=NC=N[C]12
930,S=[C]1=NN=C(O1)c1ccncc1
931,[O-]C(=O)C=Cc1cnc[nH]1
932,[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-]
933,[O-]C(=O)c1c(I)c(C(=O)[O-])c(c(c1I)C(=O)[O-])I
934,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
935,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
936,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
937,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
938,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
939,[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-]
940,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
941,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
942,[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2
943,[O-]C(=O)c1cccc(c1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1cccc(c1)C(=O)[O-])C=C3)c1cccc(c1)C(=O)[O-])[nH]2)c1cccc(c1)C(=O)[O-]
944,[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2
945,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Cu]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-]
946,[O]P(=O)([O])[O]
947,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
948,[O-]C(=O)C=CC(=O)[O-]
949,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
950,[O-]C(=O)c1cccnc1
951,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
952,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
953,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
954,[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]
955,[O-]C(=O)c1cc(C=Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
956,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
957,[C]#N
958,[C]#N
959,[C]#N
960,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
961,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
962,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
963,[O-]C(=O)C(C(C(=O)[O-])(F)F)(F)F
964,c1cnc2c(n1)c1nccnc1c1c2nccn1
965,[O-]C(=O)c1cccc(c1)C(=O)[O-]
966,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
967,n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1
968,[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-]
969,CCCC1(CCC)c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-]
970,[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-]
971,[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-]
972,OCCOc1cc(c2ccncc2)c(cc1C1=C[CH][N][CH][CH]1)OCCO
973,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
974,[O-]C(=O)C1CCC(CC1)C(=O)[O-]
975,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
976,[O-]C(=O)COCC(=O)[O-]
977,[O-]C(=O)COCC(=O)[O-]
978,[O-]C(=O)CCC(=O)[O-]
979,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
980,N#CC(C(c1ccc(cc1)[C](C#N)C#N)(C#N)C#N)(c1ccc(cc1)[C](C#N)C#N)C#N
981,N#CC(C(c1ccc(cc1)[C](C#N)C#N)(C#N)C#N)(c1ccc(cc1)[C](C#N)C#N)C#N
982,N#CC(C(c1ccc(cc1)[C](C#N)C#N)(C#N)C#N)(c1ccc(cc1)[C](C#N)C#N)C#N
983,N#CC(C(c1ccc(cc1)[C](C#N)C#N)(C#N)C#N)(c1ccc(cc1)[C](C#N)C#N)C#N
984,[O-]C(=O)C1=CN2C(=C3N([Mn]2(Cl)Cl)C=C(C=C3)C(=O)[O-])C=C1
985,N1=NN=C([N]1)c1cc(cc(c1)C1=NN=N[N]1)C1=NN=N[N]1
986,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
987,[O-]C(=O)c1cncc(c1)C(=O)[O-]
988,[O-]C(=O)c1cncc(c1)C(=O)[O-]
989,N#CC([C](C#N)C#N)(CC(=O)C)C#N
990,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
991,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
992,[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]
993,n1ccc(cc1)C1=NN=C([N]1)c1ccccn1
994,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
995,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-]
996,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
997,Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
998,[O-]C(=O)c1c[n-][nH]c1c1ccccc1
999,[O-]C(=O)C(F)(F)F
1000,[O-]C=O
1001,[O-]C=O
1002,[O-]C=O
1003,C(=CCn1cnnc1)Cn1cnnc1
1004,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]
1005,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]
1006,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-]
1007,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]
1008,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]
1009,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]
1010,[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-]
1011,[C]#[C]
1012,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])C
1013,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])C
1014,[O-]C(=O)C=Cc1cnc[nH]1
1015,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1016,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1017,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1018,[O-]C(=O)c1ccc(cc1)n1cnc2c1cccc2
1019,c1ccncn1
1020,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1021,[O]P(=O)(CN([C]P(=O)([O])[O])CCCCCCN(CP(=O)([O])[O])[C]P(=O)([O])[O])[O]
1022,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1023,[O-]C(=O)CN(c1cc(ccc1C(=O)[O-])C(=O)[O-])CC(=O)[O-]
1024,n1ncn(c1)n1cnnc1
1025,n1ncn(c1)n1cnnc1
1026,[O-]C(=O)c1ccnc(c1)C(=O)[O-]
1027,[O-]C(=O)[C]1C=CC(=S)N=C1
1028,S=C1[CH]C=C(C=N1)C(=O)[O-]
1029,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1030,
1031,[O-]C(=O)C(C(=O)[O-])(C)C
1032,[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C][C]=C([C]=[C]1)C(=O)[O-]
1033,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1034,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1035,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1036,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1037,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1038,[O-]C=O
1039,[O-]C=O
1040,[O-]C=O
1041,[O-]C=O
1042,[O-]C=O
1043,[O-]C=O
1044,[O-]C(=O)COCC(=O)[O-]
1045,[O-]C(=O)[C]O[C]C(=O)[O-]
1046,[O-]C(=O)CC[NH]1CCCN(CC[NH](CCCN(CC1)CCC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-]
1047,[O-]C=O
1048,[O-]C=O
1049,[O-]C=O
1050,[O-]C=O
1051,[O-]C=O
1052,[O-]C=O
1053,[O-]C=O
1054,[O-]C=O
1055,[O-]C=O
1056,[O-]C=O
1057,[O-]C=O
1058,[O-]C=O
1059,[C]#N
1060,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1061,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1062,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1063,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1064,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1065,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1066,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1067,[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]
1068,[O][As](c1ccc(c(c1)N(=O)=O)[O])[O]
1069,[O-]C(=O)c1ccc(c2c1c(ccc2C(=O)[O-])C(=O)[O-])C(=O)[O-]
1070,
1071,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1072,[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1073,[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1074,[O-]C(=O)COCC(=O)[O-]
1075,[O-]C(=O)COCC(=O)[O-]
1076,[O-]C(=O)c1ccccc1Oc1cccc(c1C(=O)[O-])C(=O)[O-]
1077,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)(c1ccc(cc1)C#N)O
1078,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1079,[O-]C(=O)COCC(=O)[O-]
1080,[O-]C(=O)CC(=CC(=O)[O-])C(=O)[O-]
1081,[O-]C(=O)CC(=CC(=O)[O-])C(=O)[O-]
1082,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1083,n1ccc(cc1)c1ccncc1
1084,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1085,[O-]C(=O)CCCCC(=O)[O-]
1086,[O-]C(=O)CCCCC(=O)[O-]
1087,[O]P(=O)(CCCCP(=O)([O])[O])[O]
1088,[O-]C(=O)COCC(=O)[O-]
1089,[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1090,[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1091,[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1092,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1093,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1094,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1095,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1096,Cc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O
1097,CC1=NC=C[N]1
