1328 118 Gd 4 Cu 6
1329 20 Cd 4
1330 231 Zn 3 Pt 6 Au 6
1331 142 Zn 4
1332 20 Fe 1 Pt 1
1333 108 Cu 6
1334 138 Zn 6
1335 60 La 2
1336 60 La 2
1337 66 La 2
1338 66 La 2
1339 60 La 2
1340 76 Al 4
1341 76 Al 4
1342 38 Al 2
1343 76 Nd 4
1344 76 Yb 4
1345 76 Nd 4
1346 36 Fe 2
1347 36 Fe 2
1348 428 Cd 4
1349 408 Cd 4
1350 408 Cd 4
1351 106 Zn 8
1352 106 Zn 8
1353 106 Zn 8
1354 112 Zn 8
1355 112 Zn 8
1356 116 Cd 4
1357 116 Cd 4
1358 116 Cd 4
1359 116 Cd 4
1360 160 Ho 4
1361 160 Er 4
1362 160 Y 4
1363 124 Zn 4
1364 102 Zn 6
1365 356 Cu 16 W 4
1366 356 Cu 16 W 4
1367 356 Cu 16 W 4
1368 112 Zn 8
1369 169 Cd 3
1370 76 Ho 4
1371 76 Er 4
1372 76 Yb 4
1373 76 Y 4
1374 73 Co 2
1375 80 Zn 8
1376 80 Zn 8
1377 80 Zn 8
1378 156 Co 6
1379 312 Mn 8
1380 188 Er 8
1381 188 Y 8
1382 94 Er 4
1383 94 Y 4
1384 72 Fe 4
1385 72 Fe 4
1386 121 Zn 3 Cr 3
1387 58 Sr 2
1388 76 Sr 2 Ni 2
1389 184 Mn 8 Ag 16
1390 46 Cu 2
1391 20 Cd 1 Ni 1
1392 264 Cd 8
1393 200 Co 8
1394 56 Pr 2
1395 156 Cu 12
1396 156 Cu 12
1397 156 Cu 12
1398 120 Cd 2
1399 36 Cd 1 Ni 1
1400 140 Rb 4
1401 156 Cu 12
1402 344 Cu 8
1403 184 Cu 8
1404 110 Cu 4
1405 132 Nd 4
1406 50 Yb 2
1407 50 Dy 2
1408 50 Ho 2
1409 50 Ho 2
1410 100 Ni 4
1411 168 Zn 8
1412 238 Ni 4 Mo 2
1413 420 V 24 Cu 12
1414 162 Ag 6
1415 32 Cu 8
1416 112 Yb 2 Na 2
1417 112 Yb 2 Na 2
1418 44 Cd 2
1419 68 Co 4
1420 68 Ni 4
1421 68 Cu 4
1422 68 Cd 4
1423 156 Zn 8
1424 288 Zn 16
1425 152 Zn 8
1426 78 Ca 6
1427 118 Ca 6
1428 100 Zn 4
1429 168 Zn 12
1430 168 Zn 4
1431 106 Nd 4 Ru 6
1432 160 Gd 8
1433 160 Sm 8
1434 160 Sm 8
1435 172 Cd 8
1436 242 Zn 8
1437 120 Zn 4
1438 284 Zn 16
1439 180 Cd 4
1440 320 Mg 8 Zn 8
1441 140 Zn 4 Ir 4
1442 144 Zn 4 Rh 2
1443 108 Zn 12
1444 108 Zn 12
1445 108 Zn 12
1446 416 Cd 8
1447 108 Zn 12
1448 108 Zn 12
1449 108 Zn 12
1450 108 Zn 12
1451 244 Cu 4
1452 140 Zn 4
1453 292 Zn 12
1454 132 Co 4
1455 296 Ni 8
1456 300 Cd 12
1457 75 Cd 3
1458 80 Cd 4
1459 344 Cd 8
1460 46 Fe 2
1461 178 Co 6
1462 124 Zn 4
1463 40 Ag 4
1464 276 Zn 12
1465 124 Mn 4
1466 240 Mn 8
1467 216 Zn 8
1468 60 Mn 2
1469 260 Zn 16
1470 34 Zn 2 Cu 8
1471 150 Dy 6
1472 150 Ho 6
1473 150 Er 6
1474 132 Zn 2
1475 188 Bi 24
1476 400 Ag 8 Sb 8
1477 54 Ni 2
1478 352 Ni 8 Mo 8
1479 116 Yb 8
1480 116 Er 8
1481 62 Zn 2
1482 128 Cd 4
1483 76 Co 4
1484 160 Zn 8
1485 88 Ni 4
1486 228 Yb 3 Co 9
1487 96 Nd 4
1488 84 Nd 2
1489 84 Gd 2
1490 177 Mn 9
1491 248 Cd 4
1492 248 Mn 4
1493 248 Fe 4
1494 248 Co 4
1495 236 V 36
1496 34 Zn 2
1497 98 Zn 10
1498 106 Zn 8
1499 206 Co 4
1500 252 Ni 12
1501 252 Cu 12
1502 252 Zn 12
1503 252 Co 12
1504 184 Mn 8
1505 92 Mn 4
1506 40 Ga 4
1507 106 Co 2
1508 240 Zn 6
1509 276 Zn 8
1510 120 Zn 4
1511 126 Mn 6
1512 256 Zn 8
1513 88 Er 4
1514 100 Y 4
1515 304 Zn 4
1516 112 Zn 4
1517 64 Er 4
1518 244 Ce 4
1519 116 Cu 4
1520 116 Cu 4
1521 116 Cu 4
1522 99 In 3
1523 99 In 3
1524 81 Zn 3
1525 81 Zn 3
1526 38 Mg 2
1527 284 Zn 16
1528 376 Dy 4 Cu 4
1529 124 Dy 4
1530 296 Mn 8
1531 60 Sr 2 Pt 2
1532 76 Sc 4
1533 192 U 12
1534 26 Nd 2
1535 26 Gd 2
1536 106 Zn 8
1537 220 Ni 4
1538 228 Co 8
1539 228 Co 8
1540 228 Co 8
1541 228 Co 8
1542 228 Co 8
1543 88 Ag 4
1544 108 Cu 4
1545 134 Sm 8
1546 272 Zn 16
1547 272 Zn 16
1548 63 Zn 3
1549 63 Mn 3
1550 212 Co 12
1551 260 Ni 20
1552 94 Pr 2
1553 218 Fe 6
1554 148 Fe 4
1555 228 Zn 8
1556 64 Er 4
1557 64 Tm 4
1558 76 Mn 4
1559 108 Mn 8
1560 108 Mn 8
1561 200 Ni 24
1562 140 Zn 8 Pt 4
1563 74 Cd 6
1564 148 Cu 12
1565 392 Zn 16
1566 117 Co 3
1567 178 Nd 4
1568 96 La 8
1569 150 Yb 6
1570 228 Cu 18
1571 82 Mn 4
1572 240 Mn 8
1573 216 Mn 8
1574 216 Mn 8
1575 162 Mn 6
1576 162 Mn 6
1577 202 Cd 6
1578 392 Cd 8
1579 104 Cu 4
1580 76 Zn 8
1581 106 Zn 8
1582 106 Zn 8
1583 46 Cd 6
1584 120 Zn 4
1585 62 Cu 2
1586 168 Li 8 Zn 8
1587 160 Li 8 Zn 8
1588 332 Mg 12
1589 166 Mg 6
1590 162 La 8 Mo 24
1591 130 La 8 Mo 24
1592 36 Al 2
1593 38 Al 2
1594 38 Al 2
1595 136 Cd 6
1596 150 Zn 1 In 5
1597 196 Zn 4
1598 140 Co 4
1599 132 Zn 4
1600 204 Co 8
1601 118 Ni 2
1602 118 Ni 2
1603 52 Er 4
1604 52 Yb 4
1605 208 Sm 16
1606 208 Gd 16
1607 208 Dy 16
1608 52 Nd 4
1609 52 Sm 4
1610 52 Gd 4
1611 52 Dy 4
1612 52 Ho 4
1613 128 Be 16
1614 89 Zn 3
1615 288 Cu 12
1616 76 Zn 4
1617 214 Pr 4
1618 208 Dy 4
1619 166 Gd 4 Cu 6
1620 166 La 4 Co 6
1621 108 Mn 12
1622 140 Cd 4
1623 180 Cd 4
1624 108 Mn 12
1625 108 Mn 12
1626 184 Zn 12
1627 108 Cu 4
1628 146 Zn 8
1629 98 Co 10
1630 116 Cu 4
1631 116 Cu 4
1632 112 Cu 4
1633 100 Co 4
1634 116 Cu 4
1635 112 Cu 4
1636 64 Cd 8
1637 316 Na 4 Cu 8
1638 192 Al 8
1639 352 Ag 16
1640 135 Cu 12
1641 104 Zn 2
1642 136 Zn 2
1643 212 Mn 4
1644 177 Mg 9
1645 408 Cd 4
1646 408 Cd 4
1647 408 Cd 4
1648 408 Cd 4
1649 408 Cd 4
1650 428 Cd 4
1651 408 Cd 4
1652 408 Cd 4
1653 178 La 4 Cu 6
1654 178 Nd 4 Cu 6
1655 74 Cd 6
1656 216 Cu 12
1657 108 Fe 6
1658 156 Cu 12
1659 156 Cu 12
1660 272 Co 16
1661 180 Zn 4
1662 74 La 2
1663 156 In 4
1664 174 Cu 4
1665 156 Cu 12
1666 156 Cu 12
1667 156 Cu 12
1668 156 Cu 12
1669 156 Cu 12
1670 156 Cu 12
1671 156 Cu 12
1672 198 Zn 8
1673 57 Co 3
1674 100 Gd 4
1675 212 Cu 4
1676 216 V 12
1677 132 Cu 4
1678 132 Cu 4
1679 67 Zn 3
1680 30 Sr 2
1681 112 Zn 8
1682 52 Zn 4
1683 208 Gd 4
1684 208 Gd 4
1685 260 Gd 4
1686 260 Gd 4
1687 208 Gd 4
1688 108 Mg 12
1689 108 Mg 12
1690 108 Mg 12
1691 108 Mg 12
1692 108 Mg 12
1693 208 Ni 8
1694 156 Mg 12
1695 224 Ca 8
1696 89 Zn 5
1697 91 Zn 5
1698 300 Zn 4
1699 98 Cd 2
1700 144 Mn 4
1701 144 Zn 4
1702 144 Zn 4
1703 144 Zn 4
1704 144 Zn 4
1705 272 Y 8
1706 140 Zn 4
1707 138 Co 2
1708 138 Co 6
1709 138 Co 6
1710 138 Co 6
1711 114 Na 4 Zn 4
1712 131 Mn 1 Zn 2
1713 136 Zn 8
1714 160 La 4
1715 120 Co 8
1716 88 Zn 8
1717 216 Zn 16
1718 108 Ni 12
1719 108 Mn 12
1720 82 Zn 8
1721 82 Zn 8
1722 60 Cu 2
1723 360 Er 4
1724 224 Cu 8
1725 82 Ni 2
1726 56 Ce 2
1727 100 Zn 8
1728 137 Zn 3
1729 93 Cu 3
1730 112 Ho 4
1731 112 Dy 4
1732 112 Nd 4
1733 56 Li 4
1734 56 Li 4
1735 56 Li 4
1736 342 Zn 18
1737 404 Zn 12
1738 208 Zn 8
1739 108 Co 12
1740 108 Co 12
1741 228 Cd 4
1742 98 Co 2
1743 196 Zn 4
1744 176 Zn 6
1745 288 Zn 8
1746 170 Zn 4
1747 288 Zn 8
1748 36 Cd 4
1749 44 Cd 4
1750 56 Mn 4 Hg 4
1751 36 Fe 2
1752 74 Ba 6 U 8
1753 72 In 4
1754 162 Cu 6
1755 96 Zn 16
1756 252 Pd 12
1757 76 Zn 4
1758 236 Zn 12
1759 212 Cd 20
1760 76 Dy 4
1761 40 Yb 2 K 2 Pt 4
1762 134 Ba 2
1763 184 Ho 8
1764 144 Zn 6
1765 68 Pb 4
1766 146 Zn 8
1767 42 Sr 4 Cu 2
1768 17 Cd 3
1769 17 Cd 3
1770 34 Cd 6
1771 68 Cd 12
1772 34 Cd 6
1773 84 Zn 6
1774 102 Cu 6
1775 44 Cu 4
1776 72 Sr 8
1777 104 Al 8
1778 66 Mn 2
1779 264 Pr 8
1780 165 Ce 3
1781 166 Dy 4
1782 122 Zn 4
1783 352 Co 16
1784 156 Cd 4
1785 172 Zn 4
1786 90 Cd 2
1787 124 Mn 4
1788 128 Ce 4
1789 34 Cu 2
1790 220 Ce 4
1791 68 Cu 4
1792 260 Zn 8
1793 72 Li 8
1794 120 Ca 4
1795 48 Zn 1
1796 96 Co 2
1797 74 Dy 2
1798 74 Gd 2
1799 272 Zn 16
1800 272 Zn 16
1801 272 Zn 16
1802 210 Zn 10
1803 276 Zn 12
1804 252 Zn 12
1805 156 Cr 12
1806 100 Cu 4
1807 100 Cu 4
1808 141 Co 3
1809 188 Co 4
1810 170 Cu 4
1811 68 Zn 4
1812 54 Zn 2
1813 54 Zn 6
1814 98 Zn 4
1815 54 Zn 6
1816 30 Cd 1 Ni 1
