Order,PLD,LCD,Void,Surface[m^2/g],Pore_Volume[cm^3/g],Density[cm^3/g]
1243,4.54592,6.46995,0.0513478,4.289203,0.04488454,0.874127855
1244,4.7526,5.67209,0.0708168,0,0.06559281,0.926232308
1245,4.01248,4.16436,0.0135565,0,0.01069861,0.789187067
1246,4.86842,6.2895,0.0813375,15.953173,0.06300092,0.774561798
1247,3.61066,4.70706,0.014936,0,0.01131424,0.757514873
1248,3.59052,6.67466,0.114518,15.26937,0.11923368,1.041178477
1249,4.79747,7.44724,0.0840159,9.710814,0.04942029,0.588225473
1250,4.49527,6.67332,0.189675,218.716097,0.15404729,0.812164462
1251,3.52445,4.71244,0.0626424,0,0.03357086,0.535912801
1252,3.54045,5.86396,0.0444425,8.485135,0.03203759,0.720877248
1253,4.08705,5.10019,0.315399,31.498239,0.1367744,0.433655156
1254,4.25267,6.7007,0.121456,116.922877,0.0844214,0.695078088
1255,3.50966,5.0945,0.0968375,0,0.0700702,0.723585418
1256,4.23172,7.46191,0.126603,150.941826,0.13030555,1.029245343
1257,4.16897,5.82677,0.106781,1.309497,0.07734677,0.724349536
1258,4.19853,5.83911,0.109539,0.606902,0.07846557,0.716325461
1259,3.84721,5.21896,0.0904942,0,0.0652135,0.720637293
1260,3.7158,4.25768,0.0223434,0,0.01303333,0.583318921
1261,4.16607,5.3729,0.110585,4.003038,0.0704725,0.637270009
1262,4.20957,5.55332,0.0618897,0,0.05722423,0.924616426
1263,6.98453,7.10621,0.177974,368.46737,0.18851254,1.059213906
1264,4.31364,5.71653,0.167148,5.727764,0.15806114,0.945635826
1265,4.48604,4.9224,0.0528334,0,0.03374765,0.638755893
1266,5.00083,6.44373,0.0566039,1.300391,0.03675376,0.649314921
1267,3.44037,5.88791,0.0267956,0,0.02002101,0.7471754
1268,5.18111,7.63605,0.280658,451.7033,0.32553318,1.159892761
1269,3.93777,6.15063,0.134256,0,0.16026715,1.193742897
1270,4.21825,6.07665,0.109306,31.732521,0.14132393,1.292920145
1271,4.74529,6.49389,0.125034,166.25188,0.11233486,0.898434501
1272,4.25569,5.78183,0.160032,29.457325,0.10363571,0.64759364
1273,4.71663,6.85783,0.133322,88.059114,0.12485837,0.936517363
1274,4.88825,6.97329,0.150598,144.712578,0.16174592,1.074024375
1275,4.85487,5.26159,0.0894333,0,0.05901997,0.659932843
1276,4.87957,5.27026,0.0902525,0,0.05860359,0.649329268
1277,5.3891,6.41593,0.297743,544.250764,0.26015451,0.873755256
1278,5.35631,5.83262,0.238744,225.768361,0.2592052,1.08570352
1279,5.5818,8.04613,0.292489,621.201161,0.34135593,1.167072706
1280,3.42928,5.01609,0.0791814,0,0.03314251,0.418564323
1281,3.45724,4.74833,0.0244948,0,0.01404506,0.573389392
1282,3.49346,4.79622,0.0252668,0,0.01453607,0.575303217
1283,3.58453,4.85357,0.0270264,0,0.01564238,0.578781463
1284,3.44758,4.63962,0.0219519,0,0.01144212,0.52123595
1285,4.28029,5.64147,0.0839805,0,0.04732587,0.563533981
1286,3.62096,4.65511,0.0188949,0,0.01015732,0.537569505
1287,3.51916,4.75096,0.0229713,0,0.0125966,0.548362658
1288,3.69499,4.71512,0.0199248,0,0.01079627,0.541850814
1289,17.51395,17.92516,0.503575,2158.739288,0.93907274,1.864812072
1290,4.56983,7.28439,0.317668,834.362374,0.42025085,1.32292471
1291,4.18835,4.79577,0.0606011,0,0.04663272,0.769502908
1292,3.66764,6.10863,0.156395,19.33248,0.18335949,1.172412708
1293,5.1238,5.17203,0.130029,0,0.08042802,0.618539121
1294,4.20646,7.78954,0.198878,152.498951,0.12740195,0.640603558
1295,5.57662,7.88308,0.22897,408.448884,0.16301814,0.711962894
1296,5.99695,7.79517,0.211116,460.319391,0.19616648,0.929188141
1297,3.45444,4.74679,0.0130202,0,0.00802307,0.616201397
1298,4.82358,6.00247,0.0878444,0,0.05114538,0.582226932
1299,5.64749,6.12026,0.16872,94.042316,0.11378983,0.67443001
1300,5.58452,6.43242,0.10266,132.913826,0.06389999,0.622442964
1301,5.76504,6.36505,0.0985471,119.309299,0.06843742,0.694464075
1302,3.50731,4.07679,0.0232243,0,0.01057753,0.455450777
1303,3.59683,4.10161,0.024428,0,0.01117951,0.457651624
1304,5.21616,6.06597,0.261173,312.717216,0.25297786,0.96862178
1305,6.41307,7.69448,0.368236,1183.178381,0.40939478,1.111772842
1306,4.84916,5.21957,0.0802487,0,0.06850393,0.853645311
1307,4.07925,7.38465,0.153904,122.168682,0.14113171,0.917011327
1308,3.76651,4.76588,0.0297654,0,0.02144357,0.720419198
1309,5.14667,7.57955,0.144712,166.369479,0.16158398,1.116590022
1310,3.66583,5.11443,0.0245806,0,0.01623166,0.660344245
1311,3.47598,4.99967,0.0596201,0,0.05055832,0.848007929
1312,3.6924,5.59312,0.0586417,0,0.04307755,0.734588959
1313,3.46176,3.85829,0.00881949,0,0.00682183,0.773494344
1314,4.79879,5.40721,0.101043,0,0.08535562,0.844745534
1315,4.52618,4.97045,0.0900913,0,0.08186785,0.90872094
1316,4.86955,5.81981,0.234006,56.013411,0.25241908,1.078686341
1317,4.91172,5.92253,0.241118,81.232118,0.25872386,1.073017614
1318,4.7865,7.11544,0.275399,450.474787,0.3141039,1.140541187
1319,5.1066,6.3114,0.117806,19.071541,0.08056997,0.68392079
1320,6.89553,11.32733,0.430399,1332.046735,0.49623156,1.152957048
1321,4.32951,5.60424,0.217297,41.4203,0.1124972,0.517711695
1322,5.09218,6.32654,0.113212,13.669653,0.0773511,0.68324121
1323,4.15293,5.12038,0.204169,0.083551,0.13188073,0.645939032
1324,4.40879,4.76383,0.0464541,0,0.03560977,0.766558098
1325,4.42411,5.46478,0.124173,22.998305,0.1119326,0.9014246
1326,4.60916,6.44467,0.0879087,30.488286,0.07658597,0.871199022
1327,4.11915,6.70315,0.192657,273.54656,0.16468813,0.854825557
1328,7.62058,9.09614,0.140709,252.547641,0.09686628,0.688415638
1329,4.91137,6.21843,0.212663,13.64771,0.19147034,0.900346281
1330,3.818,4.30975,0.0713642,0,0.03303551,0.462914282
1331,4.18879,5.79861,0.0681641,0.00657,0.06171252,0.905352171
1332,3.95443,4.25333,0.0141342,0,0.00786791,0.556657606
1333,6.9514,11.93778,0.467503,2590.254753,0.77732802,1.662723056
1334,4.25594,5.03468,0.112409,0,0.09364047,0.833033578
1335,3.70151,5.08818,0.0459958,0,0.03094382,0.6727532
1336,3.69272,5.07143,0.0453041,0,0.03050383,0.673312808
1337,3.86564,5.18585,0.0331411,0,0.02138941,0.645404454
1338,3.87475,5.30021,0.0313698,0,0.02047862,0.652813121
1339,3.75207,5.09383,0.0496843,0,0.03385712,0.681445134
1340,6.15526,6.24363,0.154592,101.322643,0.15374043,0.994491516
1341,5.90195,5.98491,0.147535,24.045117,0.14768271,1.001001156
1342,6.55751,6.79946,0.164,259.338533,0.16759264,1.021906348
1343,6.6967,6.91369,0.188091,266.340274,0.1250103,0.66462669
1344,6.40431,6.62286,0.172255,164.626773,0.10307151,0.598365869
1345,6.60872,6.87241,0.181921,246.413934,0.1179653,0.648442466
1346,5.72418,6.04093,0.127484,54.890908,0.11374606,0.892237892
1347,7.34148,7.73524,0.188396,486.211548,0.19158037,1.016902516
1348,3.87698,5.06758,0.0297703,0,0.02248121,0.755155771
1349,4.04726,5.57888,0.034576,0,0.02874111,0.831244536
1350,3.79855,4.70526,0.0310795,0,0.02559633,0.823575971
1351,8.14223,15.09057,0.477733,2473.85502,0.80760583,1.690496209
1352,8.18116,15.1121,0.478158,2482.902103,0.81129899,1.696717378
1353,8.28521,15.11846,0.474745,2456.414746,0.80550809,1.696717378
1354,4.68808,5.38027,0.149926,6.341669,0.14464217,0.96475706
1355,4.63804,5.35059,0.144347,3.716869,0.13986639,0.968959485
1356,3.75789,5.53567,0.134425,26.40499,0.10899175,0.810799714
1357,4.18893,5.8468,0.153963,104.796827,0.12850079,0.834621212
1358,4.2202,6.04037,0.151234,81.944308,0.12621827,0.834589234
1359,3.84254,5.3494,0.143275,42.12957,0.12034026,0.839925064
1360,8.82131,11.42455,0.301155,999.159491,0.32949273,1.094096839
1361,8.80476,11.46046,0.300122,992.509408,0.32697273,1.089466041
1362,8.6027,11.44715,0.301773,1175.620243,0.38794008,1.285536096
1363,3.7137,4.84626,0.0262513,0,0.02183442,0.83174616
1364,6.15855,9.2766,0.442295,1156.171794,0.39913045,0.90240779
1365,5.18641,8.30237,0.0905489,42.07682,0.05422996,0.598902428
1366,4.89769,7.36264,0.097628,51.211125,0.05579936,0.571550827
1367,4.83743,7.15999,0.07503,26.664254,0.04689132,0.624967548
1368,4.68039,5.44002,0.15204,10.81457,0.14831427,0.975495064
1369,4.37896,7.73852,0.0941411,114.291556,0.07193967,0.764168562
1370,4.52795,5.43928,0.16312,27.951261,0.12023899,0.737119844
1371,4.51346,5.20127,0.159225,25.306386,0.11578804,0.727197625
1372,4.50765,5.16808,0.15647,18.669188,0.11098175,0.709284508
1373,4.5334,5.433,0.161666,33.455849,0.14953829,0.924982939
1374,3.85297,6.0684,0.0679882,0,0.05931202,0.872386912
1375,7.15394,8.57697,0.52347,2514.792862,0.71538042,1.366612074
1376,6.3202,8.02499,0.48775,2395.060145,0.62280799,1.276900033
1377,6.95958,8.77362,0.515786,2514.280025,0.69425544,1.346014506
1378,5.51728,6.04875,0.1163,1.617994,0.11528896,0.9913066
1379,5.31542,7.08838,0.126016,137.851458,0.13030972,1.03407285
1380,8.01286,8.8062,0.210138,405.813105,0.14251366,0.678190831
1381,8.11217,8.6464,0.220281,535.483605,0.18736389,0.850567627
1382,8.3509,8.93568,0.188757,338.573959,0.11575397,0.613243298
1383,8.50114,9.08573,0.192532,429.630997,0.14673965,0.762157193
1384,7.19423,7.65081,0.187789,479.334272,0.18980638,1.010742794
1385,7.21726,7.6505,0.188186,477.947571,0.18970123,1.008051745
1386,8.50931,10.19056,0.372823,1569.610307,0.53111547,1.424578073
1387,4.30959,4.93517,0.199709,0,0.19544312,0.978639522
1388,3.52014,4.3135,0.0349245,0,0.02168945,0.621038297
1389,3.58856,4.28683,0.00856994,0,0.00438324,0.511466542
1390,3.53509,4.9911,0.0297753,0,0.01994829,0.669961106
1391,4.40799,5.31671,0.059012,0,0.05231665,0.886542562
1392,5.26529,6.3284,0.118464,33.462079,0.09340683,0.788482819
1393,7.9132,9.42463,0.277086,1202.193295,0.38299205,1.382213662
1394,5.07133,6.7454,0.258936,328.6714,0.25877467,0.999376937
1395,6.68595,13.18997,0.411111,1224.373899,0.46652037,1.134779578
1396,6.72108,11.07699,0.414099,1245.755201,0.47075999,1.136829585
1397,6.76207,13.20191,0.415312,1249.350192,0.47155353,1.135419959
1398,3.87599,5.35756,0.117077,3.749789,0.11510174,0.983128549
1399,4.19849,5.14382,0.0661326,0,0.0563161,0.851563376
1400,4.03896,4.94663,0.0965383,0,0.11184585,1.158564528
1401,6.70666,13.18109,0.410722,1226.640078,0.46582352,1.134157709
1402,4.19575,5.79473,0.0966114,33.78511,0.08865046,0.917598355
1403,6.52177,7.55155,0.112678,184.283923,0.09022226,0.800708706
1404,7.01204,9.65437,0.453689,2926.978397,0.75711517,1.668797733
1405,3.95746,6.56217,0.156159,146.957641,0.12344059,0.790480175
1406,3.45324,4.55554,0.101663,0,0.07096751,0.698066241
1407,3.56355,4.29197,0.113078,0,0.08312095,0.735076221
1408,3.57464,4.68118,0.112875,0,0.08219678,0.728210664
1409,3.55051,4.67629,0.111455,0,0.08107834,0.72745358
1410,7.94837,8.24432,0.218511,752.349779,0.25539172,1.168781968
1411,6.18449,6.29305,0.0943542,66.867053,0.05533333,0.586442669
1412,5.49097,6.0869,0.152243,168.125833,0.14352109,0.942710579
1413,4.12237,5.65501,0.0947835,0,0.07140912,0.753391837
1414,7.4191,9.34046,0.266727,648.827694,0.22850379,0.85669539
1415,4.15354,6.5425,0.14975,70.185987,0.14110671,0.942281866
1416,5.26562,5.64355,0.0352605,0,0.02235349,0.633952796
1417,5.05853,5.65462,0.0397859,0,0.02522238,0.633952796
1418,8.20489,8.32777,0.306506,978.151685,0.33064799,1.078765157
1419,4.30403,4.77838,0.162243,211.981022,0.10392567,0.640555669
1420,5.00338,5.49785,0.159731,196.799087,0.10141774,0.634928329
1421,4.94048,5.57083,0.144115,176.547457,0.08929046,0.619577849
1422,5.38436,5.87865,0.182564,229.92174,0.10361825,0.567572208
1423,4.81585,6.92511,0.181558,233.902533,0.16417976,0.904282705
1424,5.97576,8.54795,0.300274,864.302877,0.32207849,1.07261531
1425,3.79004,4.98125,0.144746,15.14581,0.11816611,0.816368754
1426,3.35314,5.12127,0.0916301,0,0.08145732,0.888979915
1427,3.701,6.02089,0.0851412,0.09761,0.07297563,0.85711297
1428,7.70873,8.46995,0.440153,2140.419694,0.63707044,1.447384063
1429,9.50586,10.01814,0.467552,1338.293563,0.52003016,1.112240266
1430,4.75859,5.12055,0.0315823,0,0.02382351,0.754331068
1431,3.57819,4.08366,0.0482316,0,0.03106255,0.644028944
1432,3.46884,4.20125,0.0651887,0,0.03393173,0.520515552
1433,3.4995,4.21661,0.0680043,0,0.0361171,0.531100265
1434,3.53756,4.16692,0.0681528,0,0.03625789,0.53200874
1435,4.80498,6.2331,0.204718,305.328422,0.16265244,0.794519491
1436,4.15757,5.3276,0.0639999,0,0.05595389,0.874280973
1437,3.67642,4.84996,0.0393884,0,0.03046941,0.773563136
1438,3.5132,5.78437,0.124306,0,0.10442581,0.840070541
1439,5.53732,7.32294,0.129846,114.005976,0.10280293,0.79172969
1440,3.34091,4.43835,0.0342154,0,0.02857289,0.835088666
1441,6.0567,8.55712,0.25813,599.685468,0.21457005,0.831248031
1442,6.13965,8.068,0.250768,805.763276,0.27863412,1.111123096
1443,3.65584,4.69138,0.0223135,0,0.01161415,0.52049886
1444,3.6704,4.55248,0.0223855,0,0.01165252,0.520538885
1445,3.94358,5.02224,0.041341,0,0.0227852,0.551152488
1446,3.8044,4.7745,0.0574356,4.802274,0.04267755,0.743050452
1447,3.56917,4.41561,0.0157203,0,0.00797818,0.507508065
1448,3.71884,4.73943,0.0279153,0,0.01478566,0.529661477
1449,3.59281,4.44373,0.0160906,0,0.00813066,0.505304818
1450,3.76296,4.85081,0.0267667,0,0.01412673,0.527772435
1451,3.37243,4.78504,0.0381218,0,0.03169689,0.831463755
1452,4.20785,6.37911,0.105957,0,0.11263583,1.063033423
1453,3.67803,4.86859,0.0282889,0,0.02104024,0.743763217
1454,4.7232,5.38133,0.0643186,0,0.06008879,0.934236631
1455,3.48703,5.90923,0.0901327,82.009324,0.0719371,0.798124364
1456,6.31847,7.10612,0.274066,543.424767,0.20460274,0.746545501
1457,3.79661,5.27042,0.172405,0,0.14230808,0.825428973
1458,4.01986,5.46612,0.137551,0,0.11538137,0.838826081
1459,3.7381,5.96361,0.0860063,0,0.07301984,0.849005737
1460,4.23471,4.57614,0.0386012,0,0.02405508,0.623169239
1461,3.6233,4.20148,0.0198535,0,0.01485668,0.748315547
1462,4.93304,5.82696,0.236036,260.780844,0.32266704,1.367024704
1463,3.52456,4.64325,0.0663281,0,0.04896016,0.738151082
1464,4.29002,11.48833,0.192919,508.280087,0.21169553,1.097328593
1465,5.91475,7.47776,0.17484,288.946188,0.16891696,0.9661231
1466,5.07008,6.85106,0.150059,93.280156,0.14197829,0.946149792
1467,3.40268,7.17863,0.11097,126.456343,0.09289334,0.837103191
1468,3.9606,4.5018,0.0588609,0,0.04858248,0.825377881
1469,6.00759,6.85214,0.282809,529.386953,0.3344272,1.182519658
1470,5.16401,6.58633,0.22803,128.910797,0.21095364,0.92511355
1471,4.66598,6.31549,0.115994,6.126392,0.07967837,0.686918028
1472,4.57185,6.32758,0.117154,7.715748,0.08018062,0.684403604
1473,4.58528,6.31621,0.114455,5.03023,0.07720804,0.674571165
1474,4.83424,6.36105,0.101466,4.046018,0.09405973,0.927007412
1475,3.76228,4.40962,0.0383452,0,0.01066538,0.278141178
1476,5.39116,6.06358,0.121033,9.479723,0.08993348,0.743049242
1477,3.9867,5.33198,0.0274391,0,0.02249492,0.819812764
1478,3.57923,4.56436,0.0458632,0,0.03545502,0.773060215
1479,3.92235,4.77323,0.149915,89.217724,0.08345573,0.556687021
1480,3.94165,4.77594,0.153626,98.157505,0.08742979,0.569108036
1481,3.45196,5.5277,0.123292,2.678416,0.10330915,0.837922536
1482,3.57011,4.71957,0.0502174,0,0.03310135,0.659160934
1483,3.4811,4.35616,0.029455,0,0.02425479,0.82345234
1484,5.84325,6.68747,0.257803,665.28128,0.26056345,1.010707596
1485,4.56012,5.67372,0.0963709,1.99154,0.0836287,0.867779564
1486,3.37454,5.14988,0.131138,2.899651,0.09052738,0.690321516
1487,5.48518,7.13774,0.19344,190.845809,0.16685352,0.862559549
1488,4.79973,7.00698,0.154781,243.049058,0.1361831,0.879843783
1489,4.76219,7.0082,0.154194,242.936884,0.13201829,0.856183038
1490,7.55211,10.53275,0.356684,1156.814376,0.43349395,1.215344521
1491,4.16958,5.93525,0.0913843,77.20326,0.08364133,0.915270245
1492,4.11337,7.0595,0.0871811,75.158921,0.08578102,0.983940508
1493,4.06617,7.24877,0.0858756,75.544005,0.08336708,0.970788896
1494,4.01012,7.2141,0.0825524,66.684499,0.07816335,0.946833193
1495,4.76112,7.37009,0.341179,373.990298,0.23797663,0.697512531
1496,4.46942,4.98229,0.32285,290.782743,0.28094107,0.870190718
1497,4.30293,5.74526,0.167754,61.96362,0.10335117,0.616087671
1498,8.04855,14.93001,0.471122,2384.561834,0.7781968,1.651794646
1499,3.60835,7.48942,0.157034,301.482294,0.18199308,1.1589406
1500,9.75225,14.59423,0.373393,1472.990186,0.49670554,1.330248655
1501,10.07049,14.9996,0.386442,1532.640294,0.5252282,1.359138495
1502,4.00964,6.00925,0.0857839,0.116845,0.08430619,0.982774096
1503,3.96685,6.03717,0.0852253,0.370003,0.08505991,0.998059411
1504,3.57639,4.91861,0.0745854,0,0.07533404,1.010037364
1505,3.61266,5.0556,0.0748126,0,0.07539418,1.00777377
1506,3.95094,4.71819,0.0544859,0,0.02731159,0.501259715
1507,3.86236,4.3065,0.0244002,0,0.01975269,0.809529651
1508,4.69816,6.96937,0.0945675,35.119679,0.09229084,0.975925527
1509,4.35717,5.03841,0.0885686,0,0.07746981,0.874687106
1510,4.50073,5.90129,0.0899117,0,0.09447227,1.050722731
1511,3.89925,5.3695,0.0998661,0,0.08589429,0.860094549
1512,4.66623,6.30442,0.0805455,0,0.07983163,0.991137101
1513,4.54648,5.13744,0.113891,0,0.06536218,0.573901196
1514,4.69458,5.25063,0.0496624,0,0.03402407,0.685107286
1515,4.72513,6.35782,0.10185,0,0.10803522,1.060728686
1516,3.41957,4.64812,0.0318339,0,0.02565636,0.805944454
1517,3.44936,4.51486,0.126447,0,0.05728498,0.453035515
1518,5.73671,6.70446,0.183096,142.81787,0.1796335,0.981089131
1519,6.53777,7.28303,0.148871,272.753426,0.11730822,0.787985695
1520,6.5808,7.30425,0.149501,275.270458,0.11812405,0.790122145
1521,6.59265,7.2967,0.149395,273.997207,0.11814915,0.790850773
1522,6.75464,6.9686,0.234681,479.036653,0.2418253,1.030442583
1523,6.80377,7.03482,0.257074,642.263115,0.27636252,1.075030987
1524,7.89482,8.97884,0.167576,420.73137,0.14183508,0.846392547
1525,7.69756,8.76836,0.167571,419.704401,0.14199621,0.847379369
1526,4.22696,5.66117,0.191846,178.157746,0.22002862,1.1469023
1527,3.60836,6.29552,0.0682155,0.461582,0.05731262,0.840170121
1528,4.15897,5.89294,0.0553126,0.111336,0.042591,0.770005397
1529,4.79033,6.06613,0.207326,20.047961,0.18111681,0.873584655
1530,3.37768,5.76642,0.0362183,0,0.03507174,0.968343126
1531,3.56832,4.81491,0.0504373,0,0.02430793,0.481943514
1532,3.78538,4.30013,0.0630414,0,0.05445292,0.863764446
1533,5.95801,7.38612,0.193287,112.143116,0.0858494,0.444155073
1534,4.85588,5.8425,0.229286,31.510066,0.15506019,0.676274151
1535,4.67285,5.69723,0.206752,10.578956,0.12915758,0.624698113
1536,8.11608,15.10875,0.477674,2482.089244,0.80994659,1.695605358
1537,3.60712,4.69753,0.109806,0,0.09040545,0.823319731
1538,3.77429,6.00134,0.0951262,0,0.09162404,0.963184035
1539,3.86029,5.53467,0.0836179,0,0.07897716,0.944500601
1540,3.6514,5.35446,0.0761128,0,0.0712339,0.935899056
1541,3.77567,5.66694,0.087341,0,0.08315744,0.952100798
1542,3.56167,5.44024,0.0741817,0,0.06907047,0.931098484
1543,4.03631,5.20319,0.0897526,0,0.06995207,0.779387672
1544,5.72913,6.38469,0.117775,50.764508,0.09081475,0.771086788
1545,3.82903,8.8875,0.275029,523.083679,0.24956075,0.907397956
1546,4.88543,6.61465,0.145108,25.533956,0.15753663,1.085650877
1547,4.99801,6.02563,0.14258,26.232805,0.15351893,1.076721348
1548,5.67765,6.81882,0.256296,619.786025,0.29057749,1.133757401
1549,5.73333,6.869,0.265845,734.500631,0.32585121,1.225718802
1550,3.71471,4.92605,0.0638139,0,0.05147212,0.806597244
1551,4.75382,6.36229,0.186904,281.221794,0.12791677,0.684398249
1552,4.60522,6.95497,0.155728,21.701342,0.17257932,1.108209964
1553,5.71983,9.7712,0.24592,715.924519,0.31819188,1.293883721
1554,3.74598,4.43493,0.0103488,0,0.00903558,0.873104448
1555,3.85677,5.833,0.100621,0,0.08738395,0.868446493
1556,4.72707,6.13892,0.190442,223.458943,0.11304206,0.593577342
1557,4.14232,5.72835,0.161695,15.510001,0.0916694,0.566927863
1558,4.42391,5.3226,0.0924871,0,0.07676205,0.829975699
1559,3.55777,4.25643,0.088463,0,0.05728563,0.647566028
1560,3.37735,4.106,0.0460569,0,0.03185326,0.691606588
1561,4.80659,7.87633,0.27151,432.87796,0.20664019,0.761077624
1562,5.542,7.02698,0.41001,1074.813925,0.37710788,0.919752886
1563,3.41405,3.85946,0.0025247,0,0.00131857,0.52226636
1564,4.44191,5.43392,0.24836,27.779443,0.22696094,0.913838556
1565,3.71022,5.97016,0.0233435,0,0.01464318,0.627291372
1566,4.56448,7.5163,0.215124,155.674558,0.28057558,1.304250461
1567,5.81855,7.16089,0.23337,567.589062,0.22347191,0.957586283
1568,4.61137,5.26635,0.074809,0,0.04340927,0.580268064
1569,4.58859,6.3059,0.115764,6.479092,0.07759921,0.670322428
1570,4.2375,4.34288,0.0267171,0,0.01394656,0.52200864
1571,4.0984,5.89969,0.147075,3.212588,0.10826216,0.736101737
1572,3.60706,4.54811,0.0436581,0,0.03130505,0.717050173
1573,9.81719,11.70631,0.255125,814.205566,0.3228696,1.265534938
1574,9.78916,11.69222,0.25474,815.58286,0.32238237,1.265534938
1575,4.04653,4.60323,0.07707,0,0.0746466,0.968555867
1576,4.13369,4.76583,0.0901863,0,0.08958106,0.993289016
1577,5.50637,6.53783,0.143933,167.959411,0.10598251,0.736332257
1578,3.64383,5.41986,0.0521804,0,0.04000828,0.766730027
1579,5.95893,6.68833,0.126605,155.767262,0.0944672,0.746156907
1580,8.62297,14.82069,0.564587,3359.320472,1.0873767,1.925968354
1581,8.1519,14.97892,0.480352,2473.322483,0.80794905,1.681993731
1582,8.24782,14.96098,0.482403,2484.008973,0.81139882,1.681993731
1583,3.89445,4.76989,0.3009,421.597701,0.16879696,0.560973602
1584,5.47793,8.3951,0.213937,380.162878,0.23481178,1.097574426
1585,6.43494,6.91407,0.190948,460.964502,0.20553648,1.07640026
1586,4.30125,5.3454,0.106844,119.192035,0.08123635,0.760326711
1587,7.07046,7.4905,0.203096,427.838797,0.1647849,0.811364584
1588,6.31029,6.97478,0.164868,246.44703,0.17497371,1.061295746
1589,5.42991,7.18246,0.162374,268.730317,0.16855593,1.038072148
1590,7.2295,10.44894,0.473012,1069.144487,0.29669755,0.627251643
1591,3.87484,6.74765,0.426624,729.398699,0.19905418,0.466579888
1592,6.68971,6.74998,0.158203,216.174927,0.16232348,1.026045514
1593,6.87477,7.08606,0.171241,320.868923,0.1750393,1.022181033
1594,6.6083,6.89044,0.169625,304.772627,0.17769718,1.047588368
1595,4.63838,6.37831,0.109251,11.408887,0.08565792,0.78404702
1596,6.36208,10.38159,0.370963,1063.89716,0.4346725,1.171740852
1597,3.37148,5.5065,0.0384829,0,0.03150507,0.818677067
1598,4.32062,4.96956,0.0452655,0,0.0376237,0.831178317
1599,3.97825,4.84688,0.0275096,0,0.01890757,0.687308158
1600,3.91032,4.9977,0.0398746,0,0.03068638,0.769572188
1601,4.55235,7.12057,0.141641,69.873395,0.13181747,0.930644837
1602,4.87671,6.83343,0.163752,173.573639,0.15430983,0.94233857
1603,4.30379,4.83761,0.195699,0,0.11460702,0.585629036
1604,4.27369,4.83981,0.191421,0,0.10910028,0.569949366
1605,3.53947,5.01624,0.0804993,0,0.03379464,0.419812863
1606,3.4406,4.98076,0.0632992,0,0.02556049,0.403804254
1607,3.46408,4.94103,0.0609068,0,0.02374936,0.389929597
1608,4.40435,5.01302,0.221184,0,0.14716833,0.665366076
1609,4.39275,4.95352,0.23179,0,0.1489278,0.642511776
1610,4.37789,4.90097,0.203008,0,0.12584441,0.619898764
1611,4.34945,4.85948,0.198254,0,0.11896706,0.600073921
1612,4.33226,4.8612,0.201196,0,0.11937662,0.593334934
1613,4.30948,5.41713,0.108671,0,0.09913604,0.912258479
1614,3.79329,4.39002,0.0387952,0,0.02735968,0.70523367
1615,5.68835,6.24089,0.0450046,0.980168,0.02976419,0.661358937
1616,3.70912,5.24571,0.0591777,0,0.04199094,0.709573671
1617,5.32359,7.48354,0.0887058,131.700061,0.05907075,0.665917545
1618,5.34053,7.21869,0.0898018,120.654554,0.05667017,0.631058248
1619,7.13692,8.33119,0.14323,206.032946,0.09458792,0.660391832
1620,7.51896,8.732,0.160848,287.27552,0.1196832,0.744076377
1621,3.75855,5.08788,0.0407795,0,0.025302,0.62045875
1622,3.6194,5.43339,0.0411867,0,0.02984561,0.724642013
1623,5.6221,6.34845,0.068608,0,0.05393456,0.786126351
1624,3.74555,4.80906,0.0406002,0,0.02519203,0.620490263
1625,3.70448,4.66585,0.0408813,0,0.02539709,0.621239673
1626,4.93475,6.56321,0.166653,174.241489,0.11518059,0.691140213
1627,3.95339,4.82405,0.0139788,0,0.00964249,0.689793846
1628,5.83999,9.66483,0.268142,676.241482,0.33775238,1.259602677
1629,3.98793,6.31248,0.299145,433.038868,0.22511776,0.752537255
1630,3.41671,4.33403,0.0130412,0,0.0087448,0.670551786
1631,3.56283,4.37066,0.0149957,0,0.01010893,0.674122054
1632,5.50482,5.80963,0.102949,4.498794,0.0752767,0.731203846
1633,3.63302,4.20098,0.0090538,0,0.00600431,0.663181316
1634,3.41599,4.33772,0.0132221,0,0.00884344,0.668837918
1635,5.4941,5.78941,0.102205,2.1315,0.07543445,0.738070102
1636,4.067,5.54275,0.337984,17.4387,0.23654743,0.699877603
1637,4.01614,4.97736,0.00956413,0,0.00659027,0.68906109
1638,6.71287,7.80938,0.0982635,154.071171,0.08469519,0.861919111
1639,3.67999,5.34484,0.0955906,0,0.07642381,0.799490886
1640,6.489,11.01742,0.38078,1116.481926,0.41020495,1.077275454
1641,10.33194,11.00202,0.338539,1557.47693,0.5193825,1.534188075
1642,9.81279,11.45781,0.352417,1728.362137,0.58016005,1.646231748
1643,4.03658,4.88266,0.0177386,0,0.01467075,0.827052332
1644,7.52024,10.92904,0.359542,1278.677739,0.48551553,1.350372224
1645,4.02328,4.71121,0.032021,0,0.02649908,0.827553046
1646,3.80529,4.50658,0.0276981,0,0.02261104,0.816339019
1647,4.02039,4.70812,0.0321609,0,0.02660385,0.827211
1648,3.81626,4.80654,0.0353417,0,0.02938965,0.831585548
1649,3.797,4.77086,0.0330678,0,0.0273821,0.828059171
