Order,I2,N2,O2,H2O,Selectivity,PLD,LCD,Void,Surface_Area,Pore_Volume,Density,Metal_Ratio,Atomic_Number,Atomic_Weight,Atomic Radius,Mulliken_EN,Polarizability,Electron_Affinity,H_,C_R,N_R,O_R,O_2,O_3_f,P_3+q,C_2,C_3,Cl,O_2_z,S_R,N_3,N_2,C_1,F_,Br,N_1,I2_Heat,H2O_Heat,N2_Heat,O2_Heat,I2_Henry,N2_Henry,O2_Henry,H2O_Henry
1086,634.3160831,0.157922798,0.050013226,98.029991,21523.12256,4.14737,5.75147,0.113292,0,0.08570467,1.321888307,0.035714286,60,144.24,2.06,3.1,31.4,185,26.51118668,6.62779667,0,8.837062227,4.418531113,0,0,0,13.25559334,0,0,0,0,0,0,0,0,0,7497.96615,17824.55901,1610.54568,1463.56713,0.057807,4.93E-07,5.58E-07,2.76E-07
1087,0,0.570142413,0.248199183,34.94051236,0,3.97026,4.41395,0.0983942,0,0.05903295,1.666767428,0.08,23,50.9415,1.71,3.6,12.4,51,30.06091277,0,0,0,6.012182554,3.006091277,6.012182554,0,12.02436511,0,0,0,0,0,0,0,0,0,188.05314,6774.05985,2248.35123,2153.07035,6.31E-11,5.00E-07,7.32E-07,2.91E-07
1088,5.349301733,0.373717142,0.117880848,21.05897433,827.402888,7.26788,8.52073,0.15165,230.659848,0.10508763,1.443081409,0.036144578,30,65.39,1.42,4.45,6.4,-60,16.17915399,8.089576993,0,8.089576993,12.13436549,0,0,0,8.089576993,0,0,0,0,0,0,0,0,0,4746.39,7421.32908,947.55925,928.69077,0.000572465,1.85E-07,2.01E-07,1.33E-07
1089,27.34204312,2.084877989,0.687198121,2.471999143,17379.64071,7.50317,9.86008,0.481618,3163.374554,0.87259043,0.551940499,0.036363636,30,65.39,1.42,4.45,6.4,-60,8.322335501,14.56408713,0,0,4.16116775,0,0,0,0,0,0,0,0,0,0,0,0,0,6192.60064,3837.13311,801.70411,809.66775,0.00396425,1.06E-06,1.12E-06,7.37E-07
1090,80.25159125,1.387063436,0.494526297,1.069308961,90652.14766,4.32508,5.97359,0.118186,0,0.11901762,0.99301263,0.027027027,30,65.39,1.42,4.45,6.4,-60,16.73904945,27.5701991,0,1.969299936,5.907899807,0,0,0,0,0,0,0,0,0,0,0,0,0,6439.7674,2967.43414,1441.92055,1431.15739,0.0109592,7.43E-07,8.70E-07,4.21E-07
1091,74.48752853,1.508894946,0.500737667,15.72374989,14001.37632,4.46805,7.67577,0.203467,244.393632,0.21071576,0.965599325,0.043478261,30,65.39,1.42,4.45,6.4,-60,14.35302627,23.64027856,0,0.844295663,5.910069639,0.844295663,0,0,0,0,0,0,0,0,0,0,0,0,6040.46204,6425.03902,1316.12822,1285.86803,0.00888263,8.12E-07,9.02E-07,4.66E-07
1092,341.9521668,0.174776436,0.072020103,0.031279618,4099022.971,4.24424,5.36973,0.0570086,0,0.03054033,1.866666422,0.052631579,48,112.411,1.61,4.33,7.2,-70,10.55749313,31.67247938,0,3.519164376,17.59582188,0,0,0,0,0,0,0,0,0,0,0,0,0,9520.35667,2612.22472,2032.50568,1955.23727,0.476054,4.03E-07,4.56E-07,1.69E-07
1093,181.355935,1.328657084,0.457294296,5.538870989,82530.29943,4.66793,6.9978,0.170893,21.227592,0.17717636,0.964536127,0.045045045,30,65.39,1.42,4.45,6.4,-60,14.08900017,24.6557503,0,0.880562511,7.044500087,0,0,0,0,0,0.880562511,0,0,0,0,0,0,0,6926.71703,5210.88206,1309.71495,1261.86955,0.0369485,7.96E-07,8.76E-07,4.48E-07
1094,0.997926178,0.959300203,0.312500222,65.71265051,49.65959332,8.87778,12.2637,0.452647,1579.916069,0.46748844,0.968252811,0.058823529,72,178.49,2.08,3.8,16.2,2,6.809590117,13.61918023,0,0,6.809590117,0,0,0,0,0,2.269863372,0,0,0,0,0,0,0,3400.28609,7928.00996,729.32966,704.10564,9.38E-05,5.18E-07,5.54E-07,3.84E-07
1095,1.021076336,0.964444726,0.30864748,63.33267823,52.68241157,9.05021,11.74741,0.451423,1573.427678,0.46302716,0.974938486,0.058823529,72,178.49,2.08,3.8,16.2,2,6.856609559,13.71321912,0,0,6.856609559,0,0,0,0,0,2.28553652,0,0,0,0,0,0,0,3439.11677,7465.34967,729.91869,706.38162,9.92E-05,5.20E-07,5.55E-07,3.84E-07
1096,43.01132903,0.631695782,0.219640444,64.35057456,2198.87876,4.18036,6.56425,0.133993,76.267888,0.10629931,1.260525588,0.037037037,48,112.411,1.61,4.33,7.2,-70,17.03530989,23.4235511,4.258827472,4.258827472,4.258827472,0,0,0,2.129413736,0,0,0,0,0,0,0,0,0,6402.29777,9421.41501,1567.89833,1407.72726,0.00520516,4.92E-07,5.74E-07,2.87E-07
1097,11.03726725,1.052040163,0.356370799,0.097704436,24427.67061,3.56003,11.76602,0.213382,610.471208,0.23346776,0.913967718,0.043478261,30,65.39,1.42,4.45,6.4,-60,24.19200767,14.5152046,9.676803067,0,0,0,0,0,4.838401533,0,0,0,0,0,0,0,0,0,4799.94379,936.986,997.11137,1011.17069,0.00138651,5.40E-07,5.83E-07,3.51E-07
1098,188.5488734,0.038640603,0.015442031,2.246637582,273173.6959,5.1682,7.18693,0.0863857,38.194461,0.04507695,1.916405175,0.033707865,29,63.546,1.45,4.48,6.7,119,26.8099871,10.72399484,0,10.72399484,10.72399484,0,0,0,10.72399484,0,0,0,5.361997421,0,0,0,0,0,8039.33641,5161.26502,1581.51856,1528.06458,0.307149,3.14E-07,3.37E-07,1.51E-07
1099,179.0903408,0.084014618,0.033407918,2.642580535,216292.4414,5.24163,7.36476,0.0941466,49.403993,0.05167188,1.822008587,0.033707865,29,63.546,1.45,4.48,6.7,119,25.76415321,10.30566129,0,10.30566129,10.30566129,0,0,0,10.30566129,0,0,0,5.152830643,0,0,0,0,0,7591.82182,5029.61914,1522.19983,1467.25887,0.135056,3.02E-07,3.26E-07,1.53E-07
1100,5.963937315,1.367259946,0.422641099,42.28017143,451.0950388,6.5463,7.93561,0.409174,1558.32775,0.48660562,0.840873964,0.058823529,48,112.411,1.61,4.33,7.2,-70,5.248619095,13.99631759,0,0,6.998158793,0,0,0,0,0,0,0,0,1.749539698,0,0,0,0,4236.1386,6781.90422,870.66091,806.02455,0.000614175,7.12E-07,7.49E-07,4.86E-07
1101,149.0135568,0.526411241,0.179292093,60.21367703,8153.59337,4.40454,5.84414,0.21067,274.543288,0.18266249,1.153329275,0.028571429,25,54.93805,1.61,3.72,9.4,-50,13.51890999,27.03781997,0,6.759454993,6.759454993,0,0,0,0,0,0,0,0,3.379727497,0,0,0,0,6944.82459,7459.32699,1466.46868,1316.90987,0.0613892,5.73E-07,6.06E-07,3.04E-07
1102,204.953915,0.085300034,0.043922027,0.01002579,4906213.71,4.61045,6.11298,0.0228408,0,0.0146269,1.561561574,0.017241379,48,112.411,1.61,4.33,7.2,-70,30.92183523,30.92183523,2.81107593,0,2.81107593,0,0,2.81107593,2.81107593,2.81107593,0,0,2.81107593,0,0,0,0,0,9039.12308,1397.36985,1797.8978,1758.66909,0.730361,3.73E-07,4.05E-07,1.53E-07
1103,70.24956433,1.1918581,0.422820389,0.523961915,109492.5608,4.15682,6.4317,0.12812,18.237551,0.11810655,1.084783176,0.058823529,30,65.39,1.42,4.45,6.4,-60,8.017914761,21.38110603,0,4.00895738,9.354233887,0,0,0,0,0,0,0,0,0,0,0,0,0,6034.68272,2506.36238,1296.52983,1289.97923,0.00947401,6.44E-07,7.44E-07,3.86E-07
1104,230.154204,0.41456565,0.144058737,14.78758902,49991.5295,3.9125,4.92581,0.0571746,0,0.04068902,1.405160474,0.048780488,30,65.39,1.42,4.45,6.4,-60,27.69333139,17.30833212,3.461666424,0,0,0,3.461666424,0,5.192499636,0,0,0,0,0,0,0,0,0,7945.42097,6951.47575,1835.55873,1751.91797,0.0271455,3.89E-07,4.68E-07,2.01E-07
1105,67.90088463,0.983316498,0.334210454,54.26844873,4071.823501,4.86051,5.42237,0.16205,0,0.15310708,1.058409607,0.048780488,30,65.39,1.42,4.45,6.4,-60,20.8594595,13.03716219,2.607432437,0,0,0,2.607432437,0,3.911148656,0,0,0,0,0,0,0,0,0,6051.93887,7193.31652,1340.27425,1314.97964,0.00519468,6.08E-07,7.03E-07,3.67E-07
1106,443.3010393,0.107006755,0.037568687,4.037735196,353314.2941,3.68205,5.18029,0.0554221,0,0.03813645,1.453257965,0.048780488,30,65.39,1.42,4.45,6.4,-60,28.64125144,17.90078215,3.58015643,0,0,0,3.58015643,0,5.370234645,0,0,0,0,0,0,0,0,0,8653.67567,7001.06816,1948.60977,1840.2024,0.114768,4.18E-07,5.04E-07,2.04E-07
1107,573.7471587,0.280751433,0.115753835,1.03822046,1333000.791,4.61851,5.66778,0.0721848,0,0.06272828,1.150753613,0.023255814,48,112.411,1.61,4.33,7.2,-70,19.94051802,28.48645432,5.697290864,0,5.697290864,0,0,0,0,0,0,0,0,0,0,0,0,0,8427.24286,4144.84026,1672.78995,1618.27889,0.837563,9.33E-07,1.01E-06,4.08E-07
1108,503.2244375,0.468678404,0.201261297,2.286170705,567439.8318,4.05494,5.06564,0.0398903,0,0.03248818,1.227840363,0.023255814,48,112.411,1.61,4.33,7.2,-70,21.2762946,30.39470657,6.078941315,0,6.078941315,0,0,0,0,0,0,0,0,0,0,0,0,0,8898.17592,4230.27501,1930.32812,1867.37293,0.538214,1.06E-06,1.19E-06,4.24E-07
1109,322.0482861,1.060626894,0.417198562,0.167009319,652645.6662,5.09313,5.5879,0.0865818,0,0.06821065,1.269329628,0.043478261,30,65.39,1.42,4.45,6.4,-60,16.41218262,32.82436524,0,0,10.94145508,0,0,0,0,0,0,0,0,0,0,0,0,0,7573.33519,1838.46455,1639.51283,1611.61978,0.107335,7.91E-07,8.83E-07,3.74E-07
1110,4.786028778,0.365767889,0.116323665,21.53328428,724.6494169,4.11302,4.40142,0.110974,0,0.05617806,1.975397496,0.095238095,29,63.546,1.45,4.48,6.7,119,10.19342369,30.58027106,0,3.397807895,20.38684737,0,0,0,0,0,0,0,0,0,0,0,0,0,6670.95973,4880.73276,1837.70314,1718.71814,0.00123152,2.91E-07,3.27E-07,1.40E-07
1111,11.96420757,1.512357754,0.494747604,84.39258432,461.5837401,7.89088,8.21661,0.347798,1534.514211,0.50440108,0.689526674,0.057692308,21,44.95591,1.84,3.34,17.8,18,7.750014868,15.50002974,0,0,8.395849441,0,0,0,0,0,0.645834572,0,0,0,0,0,0,0,4717.71091,8495.68232,911.76805,888.91247,0.000979716,7.81E-07,8.52E-07,5.41E-07
1112,0.110789389,0.91513865,0.300872056,0.418605429,225.9233551,3.83896,5.02605,0.0472057,0,0.03540943,1.333139198,0.025641026,30,65.39,1.42,4.45,6.4,-60,18.26710036,36.53420071,3.653420071,3.653420071,7.306840142,0,0,0,0,0,0,0,0,0,0,0,0,0,4860.34429,2789.3857,1862.05748,1763.11762,1.63E-05,4.05E-07,5.05E-07,2.21E-07
1113,103.0205522,0.276620054,0.115665715,146.2911567,2341.108409,4.32605,6.35409,0.0393327,0.250751,0.03391009,1.159911231,0.063829787,25,54.93805,1.61,3.72,9.4,-50,11.21363823,24.6700041,4.485455292,0,8.970910583,0,0,0,0,0,0,0,0,0,0,0,0,0,7695.42755,10888.42174,1392.1617,1387.55561,0.0246462,2.44E-07,3.40E-07,1.95E-07
1114,0,0.018341706,0.015075907,43.35850116,0,3.72096,4.05657,0.137449,0,0.05653796,2.431092265,0.111111111,48,112.411,1.61,4.33,7.2,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276.86938,10527.50753,2029.52577,1694.93876,1.39E-08,1.50E-07,2.05E-07,9.65E-08
1115,402.1373891,0.224795757,0.084542226,0.088586173,3368626.761,4.03479,4.60621,0.033077,0,0.02483435,1.331905044,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.45037361,35.26716481,7.347326002,0,5.877860802,0,0,0,0,1.4694652,0,0,1.4694652,0,0,0,0,0,8471.49196,3132.11602,2014.6487,1963.08251,0.120248,7.45E-07,8.57E-07,2.97E-07
1116,407.7155807,0.202769845,0.078957349,0.076782244,3790840.058,4.0518,4.87108,0.0344342,0,0.02595845,1.326512189,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.3432766,35.1243688,7.317576832,0,5.854061466,0,0,0,0,1.463515366,0,0,1.463515366,0,0,0,0,0,8492.33676,3145.28021,2000.75566,1949.277,0.137007,7.45E-07,8.52E-07,2.97E-07
1117,322.3579128,0.871255763,0.379862238,0.162891642,759914.4614,3.90677,4.82914,0.033497,0,0.02754639,1.216021211,0.009803922,48,112.411,1.61,4.33,7.2,-70,26.56947557,35.42596743,7.380409881,0,1.476081976,0,0,0,0,0.738040988,0,0,1.476081976,0,0,0,0,0,8050.7731,2258.80603,1952.30194,1941.86225,0.0435067,8.02E-07,1.00E-06,3.75E-07
1118,427.1410721,0.134784478,0.050062475,0.15376036,4204881.35,4.08017,4.80963,0.0358916,0,0.02746935,1.306605401,0.009345794,48,112.411,1.61,4.33,7.2,-70,25.94794664,34.59726219,7.207762955,0,5.766210364,0,0,0,0,1.441552591,0,0,1.441552591,0,0,0,0,0,8539.51968,3777.56743,1982.53903,1914.54506,0.165733,7.17E-07,8.17E-07,2.89E-07
1119,406.5584922,0.198265273,0.071358253,0.192728792,2931087.224,3.98278,4.78006,0.0353741,0,0.02711573,1.304560107,0.009345794,48,112.411,1.61,4.33,7.2,-70,25.90732902,34.54310537,7.196480285,0,5.757184228,0,0,0,0,1.439296057,0,0,1.439296057,0,0,0,0,0,8447.10455,3718.00074,1968.92344,1900.49091,0.120012,6.86E-07,7.85E-07,2.85E-07
1120,416.6757179,0.174123334,0.063887335,0.149616098,3583135.052,3.91589,4.77355,0.0338841,0,0.0256162,1.322760762,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.26877681,35.02503574,7.296882446,0,5.837505957,0,0,0,0,1.459376489,0,0,1.459376489,0,0,0,0,0,8514.65584,3614.49572,2004.50214,1941.65025,0.130727,7.34E-07,8.39E-07,2.95E-07
1121,418.7599875,0.170388227,0.063173204,0.119853701,3949651.563,3.89918,4.79142,0.0333203,0,0.02515813,1.32443476,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.30202083,35.06936111,7.306116897,0,5.844893518,0,0,0,0,1.461223379,0,0,1.461223379,0,0,0,0,0,8529.14568,3506.16994,2005.99943,1942.13837,0.137024,7.29E-07,8.37E-07,2.97E-07
1122,426.1671252,0.140298971,0.053431712,0.111142504,4659501.541,3.92755,4.83197,0.0347457,0,0.02637125,1.317559854,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.1654917,34.88732227,7.26819214,0,5.814553712,0,0,0,0,1.453638428,0,0,1.453638428,0,0,0,0,0,8555.67543,3494.28741,1989.52062,1933.42541,0.156297,7.36E-07,8.42E-07,2.99E-07
1123,413.9046312,0.187845446,0.070094789,0.077503881,4113001.355,4.08291,4.78402,0.0342973,0,0.02599973,1.31914048,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.19688145,34.92917527,7.276911514,0,5.821529211,0,0,0,0,1.455382303,0,0,1.455382303,0,0,0,0,0,8460.83135,3102.23672,1989.79093,1930.62271,0.134086,7.25E-07,8.28E-07,2.92E-07
1124,379.4076527,0.295570432,0.107211335,0.156605674,2260851.927,3.93828,4.67508,0.0322126,0,0.02421406,1.330326341,0.009345794,48,112.411,1.61,4.33,7.2,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370.30381,3432.18733,2012.78831,1955.72814,0.0837755,7.04E-07,8.10E-07,2.85E-07
1125,411.1743557,0.197127107,0.073079494,0.079905904,3914687.893,4.05553,4.65202,0.0342183,0,0.02589143,1.321607007,0.009345794,48,112.411,1.61,4.33,7.2,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8450.06041,3019.54929,1993.21222,1937.47846,0.131113,7.35E-07,8.37E-07,2.95E-07
1126,268.1459292,0.78418486,0.32871299,1.057094392,411899.9813,3.82474,4.73311,0.0340626,0,0.02830109,1.203579256,0.009803922,48,112.411,1.61,4.33,7.2,-70,26.29762488,35.06349983,7.304895799,0,2.92195832,0,0,0,0,0.73048958,0,0,1.46097916,0,0,0,0,0,7906.60402,4078.74329,1936.68313,1894.72291,0.0317675,6.83E-07,8.57E-07,3.36E-07
1127,275.6155321,0.759405719,0.327403537,0.770553908,494635.8677,3.84975,4.72229,0.0342575,0,0.02834728,1.208493249,0.009803922,48,112.411,1.61,4.33,7.2,-70,26.40499325,35.20665767,7.334720348,0,2.933888139,0,0,0,0,0.733472035,0,0,1.46694407,0,0,0,0,0,7913.5064,3806.40496,1940.30142,1901.19384,0.0327583,6.91E-07,8.66E-07,3.36E-07
1128,226.8569913,0.906105288,0.371058685,0.514681785,422017.3347,3.80283,4.98557,0.0342717,0,0.02839388,1.207010248,0.009803922,48,112.411,1.61,4.33,7.2,-70,26.3725904,35.16345386,7.325719554,0,2.930287822,0,0,0,0,0.732571955,0,0,1.465143911,0,0,0,0,0,7832.55807,3402.11611,1953.20266,1920.20741,0.0270962,7.03E-07,8.79E-07,3.40E-07
1129,240.5874279,0.873195767,0.360160007,0.599076487,437646.7878,3.81551,5.00645,0.0351241,0,0.02919657,1.203021423,0.009803922,48,112.411,1.61,4.33,7.2,-70,26.2854365,35.04724866,7.301510138,0,2.920604055,0,0,0,0,0.730151014,0,0,1.460302028,0,0,0,0,0,7846.53422,3575.04663,1944.76957,1910.76985,0.0293131,7.03E-07,8.76E-07,3.38E-07
1130,249.0289995,0.848504808,0.349684383,0.537558296,478235.8444,3.82601,5.29991,0.0348999,0,0.0289894,1.203884761,0.009803922,48,112.411,1.61,4.33,7.2,-70,26.30430001,35.07240001,7.306750003,0,2.922700001,0,0,0,0,0.730675,0,0,1.461350001,0,0,0,0,0,7848.55253,3526.83395,1942.6539,1908.75973,0.0292571,6.97E-07,8.68E-07,3.40E-07
1131,327.1145759,0.417594629,0.153629907,0.592175837,937237.0386,3.88801,4.62808,0.029418,0,0.02200137,1.337098809,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.55351686,35.40468915,7.375976906,0,5.900781524,0,0,0,0,1.475195381,0,0,1.475195381,0,0,0,0,0,8243.85028,4107.31666,2024.18166,1952.48977,0.0523027,6.49E-07,7.47E-07,2.67E-07
1132,377.2188138,0.294833029,0.110653817,0.145275964,2283008.264,3.77977,4.64742,0.0325985,0,0.02460088,1.325095086,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.31513428,35.0868457,7.309759522,0,5.847807617,0,0,0,0,1.461951904,0,0,1.461951904,0,0,0,0,0,8308.70988,3342.49496,1991.51384,1943.42582,0.0697689,6.86E-07,7.98E-07,2.85E-07
1133,379.9175734,0.29039258,0.109243864,0.15318305,2290787.363,3.77174,4.65625,0.0326959,0,0.02465871,1.325937177,0.009345794,48,112.411,1.61,4.33,7.2,-70,26.33185742,35.10914322,7.314404838,0,5.851523871,0,0,0,0,1.462880968,0,0,1.462880968,0,0,0,0,0,8317.55255,3487.86092,1996.0512,1947.17146,0.0717466,6.92E-07,8.06E-07,2.84E-07
1134,224.4260669,0.366083232,0.114471033,26.3080223,27925.59313,4.80969,5.35413,0.111797,27.372107,0.09628911,1.161055539,0.022222222,29,63.546,1.45,4.48,6.7,119,30.12992687,23.43438757,6.695539305,3.347769653,3.347769653,0,0,0,6.695539305,0,0,0,0,0,0,0,0,0,7445.57958,6034.93403,1521.93904,1385.70791,0.0962953,3.98E-07,4.29E-07,2.15E-07
1135,54.20968147,1.454201194,0.487307433,0.808235775,65714.81266,5.1024,6.19452,0.243927,179.801094,0.26448755,0.9222627,0.038461538,29,63.546,1.45,4.48,6.7,119,11.63681555,11.63681555,4.987206665,0,2.493603332,0,0,1.662402222,1.662402222,0,0,1.662402222,0,1.662402222,0,3.324804443,0,0,5818.01205,3043.76845,1151.88403,1142.91271,0.00663157,7.68E-07,8.58E-07,4.71E-07
1136,124.4859713,1.523900665,0.573796044,0.190893074,181313.9431,9.17682,9.49359,0.304286,754.293659,0.33463228,0.909314546,0.052631579,29,63.546,1.45,4.48,6.7,119,8.706766753,21.76691688,0,0,8.706766753,0,0,0,0,0,0,0,0,0,0,0,0,0,6246.64074,1317.2383,1240.01217,1312.58504,0.016564,8.63E-07,1.03E-06,5.31E-07
1137,0.085249314,0.766817194,0.26342634,0.3930535,199.6521962,3.38176,4.10503,0.0247519,0,0.01551118,1.595745609,0.027027027,29,63.546,1.45,4.48,6.7,119,23.34423169,39.68519388,11.67211585,2.334423169,7.003269508,0,0,0,0,0,0,0,0,0,0,0,0,0,5318.56697,3205.75431,2297.00795,2176.20731,1.14E-05,3.31E-07,4.39E-07,1.63E-07
1138,0.004231791,0.96550407,0.408015137,0.310234297,8.377692441,3.96327,4.83252,0.0177563,0,0.01255643,1.414120442,0.037037037,27,58.9332,1.52,4.3,7.5,64,30.30362299,21.2125361,3.030362299,0,12.1214492,0,0,3.030362299,6.060724599,0,0,0,3.030362299,0,0,0,0,0,3603.37248,3316.85518,2005.81061,2020.21849,3.27E-07,5.19E-07,7.00E-07,2.62E-07
1139,0,0.915411533,0.438475171,0.138701124,0,3.49174,3.90067,0.00715218,0,0.00478551,1.494549282,0.04,27,58.9332,1.52,4.3,7.5,64,30.22341437,23.50710007,3.358157152,0,13.43262861,0,0,0,6.716314305,0,0,0,3.358157152,0,0,0,0,0,1276.77135,2254.80074,2258.60423,2280.68074,6.63E-10,4.83E-07,7.48E-07,2.56E-07
1140,265.8892208,0.992210596,0.366328811,0.450903299,489817.8867,4.01548,7.40782,0.12053,140.538443,0.11114924,1.084397889,0.03125,29,63.546,1.45,4.48,6.7,119,23.62967288,15.75311525,0,0,12.79940614,0,0,0,7.876557625,0,0,0,0,0,0,0,0,0,9978.83545,2513.1682,1763.12759,1750.99857,1.47803,9.19E-07,1.07E-06,4.39E-07
1141,9.961807485,1.298288356,0.454689052,0.630311659,13932.85666,8.86311,9.22928,0.300539,888.320873,0.30484528,0.985873898,0.034482759,70,173.04,2.22,3.1,21,-2,9.112134582,19.52600268,0,7.81040107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400.81586,3019.4585,1061.8929,1108.19709,0.00124952,6.65E-07,7.70E-07,4.42E-07
1142,280.2826989,0.726597782,0.275578215,130.7594311,7090.651694,4.71154,5.4069,0.102798,0,0.10372484,0.991064427,0.058823529,20,40.078,1.94,2.2,22.8,2,11.69645108,23.39290216,0,0,11.69645108,0,0,0,0,0,0,0,0,0,0,0,0,0,6765.06516,12034.15739,1509.12831,1392.42377,0.0321211,6.92E-07,7.90E-07,3.87E-07
1143,16.34986082,0.716108478,0.257458106,140.3470967,385.6444965,5.24599,5.69657,0.190892,17.162806,0.21594292,0.88399288,0.052631579,20,40.078,1.94,2.2,22.8,2,9.01887423,18.03774846,0,0,9.01887423,0,0,0,0,0,0,0,0,0,0,0,0,0,5837.86197,7634.0804,1401.40645,1190.92561,0.0106222,7.66E-07,8.46E-07,4.59E-07
1144,74.62106404,0.91123508,0.311900134,76.6844251,3192.718128,4.55838,5.04303,0.0946142,0,0.0784939,1.205370137,0.052631579,20,40.078,1.94,2.2,22.8,2,12.29770274,24.59540548,0,0,15.37212843,0,0,0,0,0,0,0,0,0,0,0,0,0,8000.38502,7342.11469,1911.56657,1707.8066,0.214905,9.71E-07,1.08E-06,4.27E-07
1145,0.001079483,1.033714785,0.410831176,0.323093004,2.035639858,3.42411,4.29969,0.00784397,0,0.00600755,1.305684544,0.020408163,30,65.39,1.42,4.45,6.4,-60,25.69822472,38.54733708,3.21227809,1.606139045,4.818417136,0,0,0,0,0,0,0,0,3.21227809,0,0,0,0,2892.14731,2773.19647,2111.42134,2089.01994,9.49E-08,4.79E-07,6.78E-07,2.52E-07
1146,0.010109504,0.358816873,0.133048022,0.052034819,61.95691254,3.3987,4.72767,0.019219,0,0.00969302,1.982766237,0.071428571,47,107.8682,1.65,4.44,7.9,126,35.13015469,11.71005156,17.56507735,0,0,0,0,0,11.71005156,0,0,0,0,0,0,0,0,0,4233.90204,1957.25891,1920.40358,1874.19271,1.33E-06,1.78E-07,2.24E-07,9.23E-08
1147,0.300692942,0.38310804,0.137155047,0.05375214,1746.138008,3.40356,4.87193,0.0211876,0,0.0108089,1.960199442,0.071428571,47,107.8682,1.65,4.44,7.9,126,34.73032191,11.57677397,17.36516095,0,0,0,0,0,11.57677397,0,0,0,0,0,0,0,0,0,5642.52425,1965.73976,1911.23317,1850.91781,4.18E-05,1.89E-07,2.32E-07,9.57E-08
1148,0.008640602,0.350529074,0.125825321,0.050611896,54.65625879,3.63176,4.86754,0.0170956,0,0.00866952,1.971919621,0.071428571,47,107.8682,1.65,4.44,7.9,126,34.93797709,11.64599236,17.46898854,0,0,0,0,0,11.64599236,0,0,0,0,0,0,0,0,0,4182.10578,2023.89359,1959.54261,1900.11071,1.15E-06,1.68E-07,2.14E-07,8.89E-08
1149,0.003888271,0.345026128,0.128701329,0.052090019,24.6490527,3.60421,4.35829,0.015908,0,0.00798759,1.991588236,0.071428571,47,107.8682,1.65,4.44,7.9,126,35.28646067,11.76215356,17.64323034,0,0,0,0,0,11.76215356,0,0,0,0,0,0,0,0,0,4071.99357,2042.40825,1976.76634,1919.97837,5.66E-07,1.64E-07,2.12E-07,8.78E-08
1150,25.95975826,0.874299951,0.312714485,64.74551743,1312.440537,5.01265,5.81946,0.117771,0,0.11254662,1.046419698,0.019607843,57,138.9055,1.95,3.1,31.1,45,19.93300149,26.57733531,2.214777943,4.429555886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5694.55085,10554.03715,1208.89706,1216.64701,0.0016156,4.43E-07,5.18E-07,2.91E-07
1151,338.0297235,0.012277498,0.004913832,0.001857783,59150563.85,5.20933,5.92266,0.0485704,0,0.03178569,1.528058853,0.037037037,30,65.39,1.42,4.45,6.4,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8984.89796,1755.44783,1759.34282,1730.271,2.19416,6.25E-07,6.71E-07,2.51E-07
1152,47.89048406,0.674038046,0.223832305,22.85935844,6719.426255,3.86049,5.40583,0.0860069,0,0.06811413,1.262688135,0.02970297,28,58.6934,1.49,4.4,6.8,112,22.60672022,26.84548027,2.825840028,2.825840028,8.477520084,0,0,1.412920014,2.825840028,0,0,0,1.412920014,0,0,0,0,0,7024.9136,5406.72883,1752.07031,1623.15118,0.0120176,3.81E-07,4.76E-07,2.30E-07
1153,32.03353747,1.478072253,0.504893446,0.454230956,43811.99934,4.08482,6.81195,0.18554,287.265482,0.18388909,1.008977748,0.051282051,30,65.39,1.42,4.45,6.4,-60,12.08204358,16.91486101,3.624613073,3.624613073,6.041021788,0,0,0,2.416408715,0,0,0,0,0,0,0,0,0,6179.61972,2208.83448,1304.50812,1302.5622,0.00426556,7.45E-07,8.54E-07,4.40E-07
1154,0.17104779,0.124471674,0.040556368,15.18483099,37.14426947,3.64513,6.91088,0.171755,160.133381,0.05177705,3.317203398,0.12371134,74,183.84,1.93,4.4,11.1,79,15.33685408,3.53927402,2.359516013,0,16.90986476,0,0.786505338,1.966263344,5.112284695,0,0.393252669,0,1.573010675,0,0,0,0,0,4116.73945,6997.91519,1149.84324,1103.27421,2.14E-05,6.46E-08,7.86E-08,5.11E-08
1155,9.634159364,0.561224538,0.175722172,69.47627379,457.376322,5.07454,5.84533,0.178093,106.023748,0.14271965,1.247851994,0.058823529,27,58.9332,1.52,4.3,7.5,64,9.554486577,25.47863087,0,1.592414429,12.73931544,0,0,1.592414429,0,0,0,0,0,0,0,0,0,0,4995.24141,8902.22921,1217.09011,1080.78201,0.000688367,2.92E-07,3.28E-07,1.97E-07
